instance,size,class,algorithm,seed,run,best_veh,best_dist,cpu_time,valid
R1_4_5,400,R1,CLASSIC,10,10,37,9444.32,38.4531,1
R1_4_5,400,R1,QLEARNING,1,1,37,9417.58,40.1875,1
R1_4_5,400,R1,QLEARNING,2,2,37,9421.83,39.6094,1
R1_4_5,400,R1,QLEARNING,3,3,37,9490.52,39.2812,1
R1_4_5,400,R1,QLEARNING,4,4,37,9397.21,39.9062,1
R1_4_5,400,R1,QLEARNING,5,5,37,9441.66,37.4062,1
R1_4_5,400,R1,QLEARNING,6,6,37,9411.2,36.7656,1
R1_4_5,400,R1,QLEARNING,7,7,37,9431.23,36.8438,1
R1_4_5,400,R1,QLEARNING,8,8,37,9411.35,39.9531,1
R1_4_5,400,R1,QLEARNING,9,9,37,9567.65,38.375,1
R1_4_5,400,R1,QLEARNING,10,10,37,9415.5,40.1562,1
R1_4_6,400,R1,CLASSIC,1,1,36,9201.92,37.0938,1
R1_4_6,400,R1,CLASSIC,2,2,36,9401.6,37.8594,1
R1_4_6,400,R1,CLASSIC,3,3,36,9007.64,43.1875,1
R1_4_6,400,R1,CLASSIC,4,4,37,8709.44,52.4375,1
R1_4_6,400,R1,CLASSIC,5,5,37,8641.56,52.125,1
R1_4_6,400,R1,CLASSIC,6,6,36,9380.84,52.9219,1
R1_4_6,400,R1,CLASSIC,7,7,36,9196.95,46.2188,1
R1_4_6,400,R1,CLASSIC,8,8,36,9143.59,51.4375,1
R1_4_6,400,R1,CLASSIC,9,9,36,9330.42,44.625,1
R1_4_6,400,R1,CLASSIC,10,10,36,9147.81,48,1
R1_4_6,400,R1,QLEARNING,1,1,37,8606.32,52.7188,1
R1_4_6,400,R1,QLEARNING,2,2,37,8622.28,53.3438,1
R1_4_6,400,R1,QLEARNING,3,3,36,8893.1,46.3906,1
R1_4_6,400,R1,QLEARNING,4,4,36,9017.04,46.7031,1
R1_4_6,400,R1,QLEARNING,5,5,36,8912.6,51.3594,1
R1_4_6,400,R1,QLEARNING,6,6,36,9039.09,46.8281,1
R1_4_6,400,R1,QLEARNING,7,7,36,8808.36,45.8438,1
R1_4_6,400,R1,QLEARNING,8,8,36,8912.94,50.2969,1
R1_4_6,400,R1,QLEARNING,9,9,36,8989.53,46.875,1
R1_4_6,400,R1,QLEARNING,10,10,36,8776.92,51.6719,1
R1_4_7,400,R1,CLASSIC,1,1,36,7904.76,53.8906,1
R1_4_7,400,R1,CLASSIC,2,2,36,7988.59,50.8594,1
R1_4_7,400,R1,CLASSIC,3,3,36,8061.6,53.5156,1
R1_4_7,400,R1,CLASSIC,4,4,36,8039.85,52.2031,1
R1_4_7,400,R1,CLASSIC,5,5,36,8098.23,53.8438,1
R1_4_7,400,R1,CLASSIC,6,6,36,8004.31,54.4062,1
R1_4_7,400,R1,CLASSIC,7,7,36,8026.63,54.1875,1
R1_4_7,400,R1,CLASSIC,8,8,36,7964.7,54.7188,1
R1_4_7,400,R1,CLASSIC,9,9,36,8152.25,52.8125,1
R1_4_7,400,R1,CLASSIC,10,10,36,7941.14,53.375,1
R1_4_7,400,R1,QLEARNING,1,1,36,7931.42,49.6875,1
R1_4_7,400,R1,QLEARNING,2,2,36,7906.04,50.3125,1
R1_4_7,400,R1,QLEARNING,3,3,36,7882.94,49.6094,1
R1_4_7,400,R1,QLEARNING,4,4,36,7841.93,50.2188,1
R1_4_7,400,R1,QLEARNING,5,5,36,7877.67,50.9375,1
R1_4_7,400,R1,QLEARNING,6,6,36,8042.28,49.0156,1
R1_4_7,400,R1,QLEARNING,7,7,36,8058.54,49.7031,1
R1_4_7,400,R1,QLEARNING,8,8,36,7946.11,50.7969,1
R1_4_7,400,R1,QLEARNING,9,9,36,7922.01,49.8125,1
R1_4_7,400,R1,QLEARNING,10,10,36,7937.03,50.9531,1
R1_4_8,400,R1,CLASSIC,1,1,36,7584.79,46.625,1
R1_4_8,400,R1,CLASSIC,2,2,36,7526.6,46.7344,1
R1_4_8,400,R1,CLASSIC,3,3,36,7539.86,45.6094,1
R1_4_8,400,R1,CLASSIC,4,4,36,7564.65,46.0938,1
R1_4_8,400,R1,CLASSIC,5,5,36,7597.48,46.5938,1
R1_4_8,400,R1,CLASSIC,6,6,36,7610.09,45.9219,1
R1_4_8,400,R1,CLASSIC,7,7,36,7651.63,46.0938,1
R1_4_8,400,R1,CLASSIC,8,8,36,7607.45,46.25,1
R1_4_8,400,R1,CLASSIC,9,9,36,7606.15,46.6406,1
R1_4_8,400,R1,CLASSIC,10,10,36,7575.17,46.4688,1
R1_4_8,400,R1,QLEARNING,1,1,36,7498.68,43.2812,1
R1_4_8,400,R1,QLEARNING,2,2,36,7503.21,44.2812,1
R1_4_8,400,R1,QLEARNING,3,3,36,7463.4,45.6562,1
R1_4_8,400,R1,QLEARNING,4,4,36,7526.89,43.8125,1
R1_4_8,400,R1,QLEARNING,5,5,36,7500.37,45.8594,1
R1_4_8,400,R1,QLEARNING,6,6,36,7545.42,43.9844,1
R1_4_8,400,R1,QLEARNING,7,7,36,7545,43.9062,1
R1_4_8,400,R1,QLEARNING,8,8,36,7482.56,43.9531,1
R1_4_8,400,R1,QLEARNING,9,9,36,7510.48,43.625,1
R1_4_8,400,R1,QLEARNING,10,10,36,7493.09,45.125,1
R1_4_9,400,R1,CLASSIC,1,1,37,8992.87,38.8125,1
R1_4_9,400,R1,CLASSIC,2,2,37,8991.37,39.2031,1
R1_4_9,400,R1,CLASSIC,3,3,37,9001.77,39.1406,1
R1_4_9,400,R1,CLASSIC,4,4,37,8959.45,38.4375,1
R1_4_9,400,R1,CLASSIC,5,5,37,9051.73,42.8906,1
R1_4_9,400,R1,CLASSIC,6,6,37,8998.79,38.9844,1
R1_4_9,400,R1,CLASSIC,7,7,36,9731.52,33.4062,1
R1_4_9,400,R1,CLASSIC,8,8,37,8881.37,37.9219,1
R1_4_9,400,R1,CLASSIC,9,9,36,13099.2,28.5156,1
R1_4_9,400,R1,CLASSIC,10,10,37,9026.51,38.25,1
R1_4_9,400,R1,QLEARNING,1,1,37,8882.33,38.8125,1
R1_4_9,400,R1,QLEARNING,2,2,37,8963.42,39.1875,1
R1_4_9,400,R1,QLEARNING,3,3,37,8938.37,40.625,1
R1_4_9,400,R1,QLEARNING,4,4,37,8874.04,41.1094,1
R1_4_9,400,R1,QLEARNING,5,5,36,9320.69,38.8281,1
R1_4_9,400,R1,QLEARNING,6,6,36,9218.26,36.5625,1
R1_4_9,400,R1,QLEARNING,7,7,36,9269.29,35.75,1
R1_4_9,400,R1,QLEARNING,8,8,37,8853.02,39.0625,1
R1_4_9,400,R1,QLEARNING,9,9,36,9581.67,43.6562,1
R1_4_9,400,R1,QLEARNING,10,10,36,9348.46,37.5156,1
R1_4_10,400,R1,CLASSIC,1,1,36,8614.02,31.2344,1
R1_4_10,400,R1,CLASSIC,2,2,36,8578.01,31.5312,1
R1_4_10,400,R1,CLASSIC,3,3,36,8544.07,30.9844,1
R1_4_10,400,R1,CLASSIC,4,4,36,8701,31.6719,1
R1_4_10,400,R1,CLASSIC,5,5,36,8729.39,32.2812,1
R1_4_10,400,R1,CLASSIC,6,6,36,8704.9,33.1875,1
R1_4_10,400,R1,CLASSIC,7,7,36,8753.53,31.8281,1
R1_4_10,400,R1,CLASSIC,8,8,36,8763.65,30.7812,1
R1_4_10,400,R1,CLASSIC,9,9,36,8670.62,32.9844,1
R1_4_10,400,R1,CLASSIC,10,10,36,8722.37,32.9375,1
R1_4_10,400,R1,QLEARNING,1,1,36,8478.85,37.7344,1
R1_4_10,400,R1,QLEARNING,2,2,36,8522.3,36.0469,1
R1_4_10,400,R1,QLEARNING,3,3,36,8479.42,38.0156,1
R1_4_10,400,R1,QLEARNING,4,4,36,8494.13,35.7188,1
R1_4_10,400,R1,QLEARNING,5,5,36,8595.64,36.5625,1
R1_4_10,400,R1,QLEARNING,6,6,36,8611.02,36.8125,1
R1_4_10,400,R1,QLEARNING,7,7,36,8436.9,38.5781,1
R1_4_10,400,R1,QLEARNING,8,8,36,8542.13,36.9375,1
R1_4_10,400,R1,QLEARNING,9,9,36,8547.89,38.6875,1
R1_4_10,400,R1,QLEARNING,10,10,36,8424.52,37.4844,1
R2_4_1,400,R2,CLASSIC,1,1,9,9174.81,43.6719,1
R2_4_1,400,R2,CLASSIC,2,2,9,9164.66,44.1406,1
R2_4_1,400,R2,CLASSIC,3,3,9,9172.46,43.8281,1
R2_4_1,400,R2,CLASSIC,4,4,9,9144.38,43.4062,1
R2_4_1,400,R2,CLASSIC,5,5,9,9103.83,43.0625,1
R2_4_1,400,R2,CLASSIC,6,6,9,9194,44.3281,1
R2_4_1,400,R2,CLASSIC,7,7,9,9206.5,43.8594,1
R2_4_1,400,R2,CLASSIC,8,8,9,9173.87,44.3125,1
R2_4_1,400,R2,CLASSIC,9,9,9,9187.49,43.7188,1
R2_4_1,400,R2,CLASSIC,10,10,9,9263.33,43.1719,1
R2_4_1,400,R2,QLEARNING,1,1,9,9271.36,40.3438,1
R2_4_1,400,R2,QLEARNING,2,2,9,9183.02,39.7188,1
R2_4_1,400,R2,QLEARNING,3,3,9,9255.89,42.1094,1
R2_4_1,400,R2,QLEARNING,4,4,9,9280.86,38.3438,1
R2_4_1,400,R2,QLEARNING,5,5,9,9124.69,40.4531,1
R2_4_1,400,R2,QLEARNING,6,6,9,9191.74,39.5156,1
R2_4_1,400,R2,QLEARNING,7,7,9,9054.42,42.5,1
R2_4_1,400,R2,QLEARNING,8,8,9,9166.71,38.3125,1
R2_4_1,400,R2,QLEARNING,9,9,9,9123.04,39.1875,1
R2_4_1,400,R2,QLEARNING,10,10,9,9464.37,41.875,1
R2_4_2,400,R2,CLASSIC,1,1,8,7962.23,57.125,1
R2_4_2,400,R2,CLASSIC,2,2,8,7931.96,59.8906,1
R2_4_2,400,R2,CLASSIC,3,3,8,7960.05,58.9219,1
R2_4_2,400,R2,CLASSIC,4,4,8,7975.11,60.2656,1
R2_4_2,400,R2,CLASSIC,5,5,8,8080.16,59.4062,1
R2_4_2,400,R2,CLASSIC,6,6,8,7987.36,58.5781,1
R2_4_2,400,R2,CLASSIC,7,7,8,7977.31,59.5156,1
R2_4_2,400,R2,CLASSIC,8,8,8,8032.18,61.6719,1
R2_4_2,400,R2,CLASSIC,9,9,8,8156.94,57.4531,1
R2_4_2,400,R2,CLASSIC,10,10,8,7962.92,60,1
R2_4_2,400,R2,QLEARNING,1,1,8,7994.99,60.5625,1
R2_4_2,400,R2,QLEARNING,2,2,8,7973.87,62.8281,1
R2_4_2,400,R2,QLEARNING,3,3,8,8008.65,60.9375,1
R2_4_2,400,R2,QLEARNING,4,4,8,8085.87,60.625,1
R2_4_2,400,R2,QLEARNING,5,5,8,7937.78,59.7344,1
R2_4_2,400,R2,QLEARNING,6,6,8,7845.96,62.3594,1
R2_4_2,400,R2,QLEARNING,7,7,8,8040.48,56.1719,1
R2_4_2,400,R2,QLEARNING,8,8,8,7934.83,60.3281,1
R2_4_2,400,R2,QLEARNING,9,9,8,7914.95,61.3281,1
R2_4_2,400,R2,QLEARNING,10,10,8,8052.78,57.1562,1
R2_4_3,400,R2,CLASSIC,1,1,8,6252.03,65.625,1
R2_4_3,400,R2,CLASSIC,2,2,8,6193.02,66.0469,1
R2_4_3,400,R2,CLASSIC,3,3,8,6278.42,64.9844,1
R2_4_3,400,R2,CLASSIC,4,4,8,6292.21,65.6719,1
R2_4_3,400,R2,CLASSIC,5,5,8,6239.35,65.8594,1
R2_4_3,400,R2,CLASSIC,6,6,8,6338.64,65.2188,1
R2_4_3,400,R2,CLASSIC,7,7,8,6281.31,66.3125,1
R2_4_3,400,R2,CLASSIC,8,8,8,6380.26,65.5156,1
R2_4_3,400,R2,CLASSIC,9,9,8,6218.77,65.1719,1
R2_4_3,400,R2,CLASSIC,10,10,8,6171.96,65.1562,1
R2_4_3,400,R2,QLEARNING,1,1,8,6142.43,69.2969,1
R2_4_3,400,R2,QLEARNING,2,2,8,6437.92,70.625,1
R2_4_3,400,R2,QLEARNING,3,3,8,6287.25,67.2188,1
R2_4_3,400,R2,QLEARNING,4,4,8,6331.31,70.1094,1
R2_4_3,400,R2,QLEARNING,5,5,8,6170.58,72.125,1
R2_4_3,400,R2,QLEARNING,6,6,8,6347.27,68.6875,1
R2_4_3,400,R2,QLEARNING,7,7,8,6215.65,70.2969,1
R2_4_3,400,R2,QLEARNING,8,8,8,6436.58,69.7969,1
R2_4_3,400,R2,QLEARNING,9,9,8,6368.35,70.5156,1
R2_4_3,400,R2,QLEARNING,10,10,8,6386.69,68.1562,1
R2_4_4,400,R2,CLASSIC,1,1,8,4551.66,67.4844,1
R2_4_4,400,R2,CLASSIC,2,2,8,4474.02,67.7969,1
R2_4_4,400,R2,CLASSIC,3,3,8,4586.99,68.0469,1
R2_4_4,400,R2,CLASSIC,4,4,8,4475.76,67.8281,1
R2_4_4,400,R2,CLASSIC,5,5,8,4527.5,67.8906,1
R2_4_4,400,R2,CLASSIC,6,6,8,4460.43,69.25,1
R2_4_4,400,R2,CLASSIC,7,7,8,4420.07,67.5625,1
R2_4_4,400,R2,CLASSIC,8,8,8,4522.11,67.8281,1
R2_4_4,400,R2,CLASSIC,9,9,8,4414.07,68.1719,1
R2_4_4,400,R2,CLASSIC,10,10,8,4521.04,67.8906,1
R2_4_4,400,R2,QLEARNING,1,1,8,4464.69,69.0625,1
R2_4_4,400,R2,QLEARNING,2,2,8,4488.25,68.0312,1
R2_4_4,400,R2,QLEARNING,3,3,8,4502.08,69.0312,1
R2_4_4,400,R2,QLEARNING,4,4,8,4583.33,69.4688,1
R2_4_4,400,R2,QLEARNING,5,5,8,4557,69.5156,1
R2_4_4,400,R2,QLEARNING,6,6,8,4476.69,69,1
R2_4_4,400,R2,QLEARNING,7,7,8,4525.99,68.2812,1
R2_4_4,400,R2,QLEARNING,8,8,8,4643.13,69.2812,1
R2_4_4,400,R2,QLEARNING,9,9,8,4575.63,77.9531,1
R2_4_4,400,R2,QLEARNING,10,10,8,4535.17,69.9375,1
R2_4_5,400,R2,CLASSIC,1,1,8,7574.8,41.125,1
R2_4_5,400,R2,CLASSIC,2,2,8,7382.43,41.0781,1
R2_4_5,400,R2,CLASSIC,3,3,8,7322.61,40.9844,1
R2_4_5,400,R2,CLASSIC,4,4,8,7382.32,40.9531,1
R2_4_5,400,R2,CLASSIC,5,5,8,7387.51,41.2344,1
R2_4_5,400,R2,CLASSIC,6,6,8,7349.12,40.7969,1
R2_4_5,400,R2,CLASSIC,7,7,8,7429.3,41.25,1
R2_4_5,400,R2,CLASSIC,8,8,8,7434.2,41.2188,1
R2_4_5,400,R2,CLASSIC,9,9,8,7455.49,40.9844,1
R2_4_5,400,R2,CLASSIC,10,10,8,7450.63,41,1
R2_4_5,400,R2,QLEARNING,1,1,8,7376.34,37.6562,1
R2_4_5,400,R2,QLEARNING,2,2,8,7458.59,37.3125,1
R2_4_5,400,R2,QLEARNING,3,3,8,7369.34,38.4062,1
R2_4_5,400,R2,QLEARNING,4,4,8,7413,39.8906,1
R2_4_5,400,R2,QLEARNING,5,5,8,7398.85,38.1562,1
R2_4_5,400,R2,QLEARNING,6,6,8,7484.94,39.7969,1
R2_4_5,400,R2,QLEARNING,7,7,8,7451.75,37.5938,1
R2_4_5,400,R2,QLEARNING,8,8,8,7553.6,37.8281,1
R2_4_5,400,R2,QLEARNING,9,9,8,7389.26,37.7812,1
R2_4_5,400,R2,QLEARNING,10,10,8,7448.47,37.4688,1
R2_4_6,400,R2,CLASSIC,1,1,8,6390.13,55.3125,1
R2_4_6,400,R2,CLASSIC,2,2,8,6497.3,55.1562,1
R2_4_6,400,R2,CLASSIC,3,3,8,6477.42,55.6562,1
R2_4_6,400,R2,CLASSIC,4,4,8,6489.82,55.2188,1
R2_4_6,400,R2,CLASSIC,5,5,8,6617.62,54.9844,1
R2_4_6,400,R2,CLASSIC,6,6,8,6366.65,55.5938,1
R2_4_6,400,R2,CLASSIC,7,7,8,6327.57,54.9375,1
R2_4_6,400,R2,CLASSIC,8,8,8,6372.08,55.0156,1
R2_4_6,400,R2,CLASSIC,9,9,8,6353.94,55.4219,1
R2_4_6,400,R2,CLASSIC,10,10,8,6395.01,55.7031,1
R2_4_6,400,R2,QLEARNING,1,1,8,6483.82,60.6406,1
R2_4_6,400,R2,QLEARNING,2,2,8,6484.93,54.4844,1
R2_4_6,400,R2,QLEARNING,3,3,8,6425.66,56.375,1
R2_4_6,400,R2,QLEARNING,4,4,8,6647.14,55.8906,1
R2_4_6,400,R2,QLEARNING,5,5,8,6483.67,58.2344,1
R2_4_6,400,R2,QLEARNING,6,6,8,6528.81,57.5156,1
R2_4_6,400,R2,QLEARNING,7,7,8,6438.88,59.3594,1
R2_4_6,400,R2,QLEARNING,8,8,8,6545.01,58.0781,1
R2_4_6,400,R2,QLEARNING,9,9,8,6436.85,56.7031,1
R2_4_6,400,R2,QLEARNING,10,10,8,6461.48,56.875,1
R2_4_7,400,R2,CLASSIC,1,1,8,5284.25,63.0312,1
R2_4_7,400,R2,CLASSIC,2,2,8,5244.64,63.3594,1
R2_4_7,400,R2,CLASSIC,3,3,8,5317.94,63.5312,1
R2_4_7,400,R2,CLASSIC,4,4,8,5438.73,63.8125,1
R2_4_7,400,R2,CLASSIC,5,5,8,5401.15,63.9688,1
R2_4_7,400,R2,CLASSIC,6,6,8,5254.56,62.9219,1
R2_4_7,400,R2,CLASSIC,7,7,8,5430.8,63.75,1
R2_4_7,400,R2,CLASSIC,8,8,8,5365.49,63.2344,1
R2_4_7,400,R2,CLASSIC,9,9,8,5304.35,63.875,1
R2_4_7,400,R2,CLASSIC,10,10,8,5424.59,64.0312,1
R2_4_7,400,R2,QLEARNING,1,1,8,5414.17,65.2188,1
R2_4_7,400,R2,QLEARNING,2,2,8,5388.88,65.0156,1
R2_4_7,400,R2,QLEARNING,3,3,8,5319.99,66.5469,1
R2_4_7,400,R2,QLEARNING,4,4,8,5315.01,67.6875,1
R2_4_7,400,R2,QLEARNING,5,5,8,5451.03,66.4844,1
R2_4_7,400,R2,QLEARNING,6,6,8,5406.21,64.9062,1
R2_4_7,400,R2,QLEARNING,7,7,8,5305.16,65.2812,1
R2_4_7,400,R2,QLEARNING,8,8,8,5341.18,65.6562,1
R2_4_7,400,R2,QLEARNING,9,9,8,5375.69,64.9844,1
R2_4_7,400,R2,QLEARNING,10,10,8,5394.83,67.6406,1
R2_4_8,400,R2,CLASSIC,1,1,8,4240.43,67.8281,1
R2_4_8,400,R2,CLASSIC,2,2,8,4227.12,66.9062,1
R2_4_8,400,R2,CLASSIC,3,3,8,4235.6,68.25,1
R2_4_8,400,R2,CLASSIC,4,4,8,4211.38,67.1094,1
R2_4_8,400,R2,CLASSIC,5,5,8,4288.19,67.2344,1
R2_4_8,400,R2,CLASSIC,6,6,8,4199.09,67.0469,1
R2_4_8,400,R2,CLASSIC,7,7,8,4221.03,67.2969,1
R2_4_8,400,R2,CLASSIC,8,8,8,4262.85,68.5938,1
R2_4_8,400,R2,CLASSIC,9,9,8,4245.77,67.1406,1
R2_4_8,400,R2,CLASSIC,10,10,8,4198.77,67.5,1
R2_4_8,400,R2,QLEARNING,1,1,8,4275.29,68.375,1
R2_4_8,400,R2,QLEARNING,2,2,8,4446.82,67.4688,1
R2_4_8,400,R2,QLEARNING,3,3,8,4133.54,67.4375,1
R2_4_8,400,R2,QLEARNING,4,4,8,4276.84,66.5156,1
R2_4_8,400,R2,QLEARNING,5,5,8,4247.03,66.5469,1
R2_4_8,400,R2,QLEARNING,6,6,8,4267.18,66.2969,1
R2_4_8,400,R2,QLEARNING,7,7,8,4268.33,67.5625,1
R2_4_8,400,R2,QLEARNING,8,8,8,4229.87,69.2031,1
R2_4_8,400,R2,QLEARNING,9,9,8,4289.83,68.7031,1
R2_4_8,400,R2,QLEARNING,10,10,8,4242.9,68.0469,1
R2_4_9,400,R2,CLASSIC,1,1,8,6806.3,47.1719,1
R2_4_9,400,R2,CLASSIC,2,2,8,6689.9,46.9844,1
R2_4_9,400,R2,CLASSIC,3,3,8,6748.77,47.7812,1
R2_4_9,400,R2,CLASSIC,4,4,8,6627.54,47.7031,1
R2_4_9,400,R2,CLASSIC,5,5,8,6694.89,47.3906,1
R2_4_9,400,R2,CLASSIC,6,6,8,6716.32,46.9688,1
R2_4_9,400,R2,CLASSIC,7,7,8,6656.69,48.3281,1
R2_4_9,400,R2,CLASSIC,8,8,8,6672.7,46.75,1
R2_4_9,400,R2,CLASSIC,9,9,8,6669.6,48.4375,1
R2_4_9,400,R2,CLASSIC,10,10,8,6715.99,46.8125,1
R2_4_9,400,R2,QLEARNING,1,1,8,6654.2,46.6406,1
R2_4_9,400,R2,QLEARNING,2,2,8,6604.88,48.5469,1
R2_4_9,400,R2,QLEARNING,3,3,8,6716.87,48.4531,1
R2_4_9,400,R2,QLEARNING,4,4,8,6753.15,47.75,1
R2_4_9,400,R2,QLEARNING,5,5,8,6695.61,47,1
R2_4_9,400,R2,QLEARNING,6,6,8,6675.42,48.3906,1
R2_4_9,400,R2,QLEARNING,7,7,8,6798.45,49.5,1
R2_4_9,400,R2,QLEARNING,8,8,8,6641.68,46.9375,1
R2_4_9,400,R2,QLEARNING,9,9,8,6888.22,46.625,1
R2_4_9,400,R2,QLEARNING,10,10,8,6759.54,48.2188,1
R2_4_10,400,R2,CLASSIC,1,1,8,6035.74,47.0312,1
R2_4_10,400,R2,CLASSIC,2,2,8,6117.79,47.0625,1
R2_4_10,400,R2,CLASSIC,3,3,8,6068.2,47.0938,1
R2_4_10,400,R2,CLASSIC,4,4,8,6076.52,47.6719,1
R2_4_10,400,R2,CLASSIC,5,5,8,6052.45,48.0469,1
R2_4_10,400,R2,CLASSIC,6,6,8,5991.54,47.1562,1
R2_4_10,400,R2,CLASSIC,7,7,8,5978.95,47.7188,1
R2_4_10,400,R2,CLASSIC,8,8,8,6064.11,47.5781,1
R2_4_10,400,R2,CLASSIC,9,9,8,6074.92,47.8125,1
R2_4_10,400,R2,CLASSIC,10,10,8,6009.1,46.9531,1
R2_4_10,400,R2,QLEARNING,1,1,8,6049.39,46.9062,1
R2_4_10,400,R2,QLEARNING,2,2,8,6051.58,48.5,1
R2_4_10,400,R2,QLEARNING,3,3,8,6127.77,47.2031,1
R2_4_10,400,R2,QLEARNING,4,4,8,6047.06,46.875,1
R2_4_10,400,R2,QLEARNING,5,5,8,6004.24,49.3906,1
R2_4_10,400,R2,QLEARNING,6,6,8,6147.31,47.2344,1
R2_4_10,400,R2,QLEARNING,7,7,8,6058.23,46.7188,1
R2_4_10,400,R2,QLEARNING,8,8,8,6078.6,46.4219,1
R2_4_10,400,R2,QLEARNING,9,9,8,6064.7,47.4375,1
R2_4_10,400,R2,QLEARNING,10,10,8,6100.97,48.5781,1
RC1_4_1,400,RC1,CLASSIC,1,1,38,8794.29,38.4531,1
RC1_4_1,400,RC1,CLASSIC,2,2,38,8734.49,38.375,1
RC1_4_1,400,RC1,CLASSIC,3,3,37,8790.57,38.2188,1
RC1_4_1,400,RC1,CLASSIC,4,4,38,8761,39.3438,1
RC1_4_1,400,RC1,CLASSIC,5,5,37,8736.45,37.9531,1
RC1_4_1,400,RC1,CLASSIC,6,6,38,8773.15,39.0156,1
RC1_4_1,400,RC1,CLASSIC,7,7,38,8762.32,37.8906,1
RC1_4_1,400,RC1,CLASSIC,8,8,38,8731.13,37.5781,1
RC1_4_1,400,RC1,CLASSIC,9,9,38,8749.2,38.6094,1
RC1_4_1,400,RC1,CLASSIC,10,10,37,8785.5,37.625,1
RC1_4_1,400,RC1,QLEARNING,1,1,37,8720.82,38.9219,1
RC1_4_1,400,RC1,QLEARNING,2,2,38,8764.4,41.7188,1
RC1_4_1,400,RC1,QLEARNING,3,3,38,8833.22,39.4375,1
RC1_4_1,400,RC1,QLEARNING,4,4,37,8792.81,39.0938,1
RC1_4_1,400,RC1,QLEARNING,5,5,37,8707.97,39.4219,1
RC1_4_1,400,RC1,QLEARNING,6,6,37,8795.17,39.5312,1
RC1_4_1,400,RC1,QLEARNING,7,7,37,8740.68,40.9688,1
RC1_4_1,400,RC1,QLEARNING,8,8,37,8697.83,41.3594,1
RC1_4_1,400,RC1,QLEARNING,9,9,37,8981.26,37.4844,1
RC1_4_1,400,RC1,QLEARNING,10,10,37,8771.42,39.1875,1
RC1_4_2,400,RC1,CLASSIC,1,1,37,8265.97,50.6719,1
RC1_4_2,400,RC1,CLASSIC,2,2,37,8249.2,50.9844,1
RC1_4_2,400,RC1,CLASSIC,3,3,37,8269.52,50.8125,1
RC1_4_2,400,RC1,CLASSIC,4,4,37,8251.37,51.5312,1
RC1_4_2,400,RC1,CLASSIC,5,5,37,8146.94,50.8125,1
RC1_4_2,400,RC1,CLASSIC,6,6,37,8245.33,51.625,1
RC1_4_2,400,RC1,CLASSIC,7,7,37,8162.13,51.1406,1
RC1_4_2,400,RC1,CLASSIC,8,8,37,8282.05,51.5469,1
RC1_4_2,400,RC1,CLASSIC,9,9,37,8207.27,51.6562,1
RC1_4_2,400,RC1,CLASSIC,10,10,37,8354.88,51.3906,1
RC1_4_2,400,RC1,QLEARNING,1,1,37,8177.25,50.125,1
RC1_4_2,400,RC1,QLEARNING,2,2,37,8176.9,50.8594,1
RC1_4_2,400,RC1,QLEARNING,3,3,37,8209.59,49.6094,1
RC1_4_2,400,RC1,QLEARNING,4,4,37,8118.58,51.1406,1
RC1_4_2,400,RC1,QLEARNING,5,5,37,8137.11,50.3438,1
RC1_4_2,400,RC1,QLEARNING,6,6,37,8086.01,51.5,1
RC1_4_2,400,RC1,QLEARNING,7,7,37,8085.99,51.6719,1
RC1_4_2,400,RC1,QLEARNING,8,8,37,8132.29,51,1
RC1_4_2,400,RC1,QLEARNING,9,9,37,8210.27,51.4375,1
RC1_4_2,400,RC1,QLEARNING,10,10,37,8104.98,50.1562,1
RC1_4_3,400,RC1,CLASSIC,1,1,37,7885.09,53.8438,1
RC1_4_3,400,RC1,CLASSIC,2,2,36,8083.25,52.2812,1
RC1_4_3,400,RC1,CLASSIC,3,3,37,7876.7,53.7656,1
RC1_4_3,400,RC1,CLASSIC,4,4,37,7859.02,53.7812,1
RC1_4_3,400,RC1,CLASSIC,5,5,36,8214.12,51.5156,1
RC1_4_3,400,RC1,CLASSIC,6,6,37,7847.29,54.8438,1
RC1_4_3,400,RC1,CLASSIC,7,7,37,7855.77,54.6562,1
RC1_4_3,400,RC1,CLASSIC,8,8,37,7763.13,54.0625,1
RC1_4_3,400,RC1,CLASSIC,9,9,37,7789.08,53.3906,1
RC1_4_3,400,RC1,CLASSIC,10,10,36,8187.49,51.9688,1
RC1_4_3,400,RC1,QLEARNING,1,1,36,7993.63,47.5469,1
RC1_4_3,400,RC1,QLEARNING,2,2,36,7978.86,49.7031,1
RC1_4_3,400,RC1,QLEARNING,3,3,36,7725.72,53.3281,1
RC1_4_3,400,RC1,QLEARNING,4,4,36,7979.92,47.5,1
RC1_4_3,400,RC1,QLEARNING,5,5,36,7827.34,47.1875,1
RC1_4_3,400,RC1,QLEARNING,6,6,36,7851.38,52.7656,1
RC1_4_3,400,RC1,QLEARNING,7,7,37,7784.03,53.8125,1
RC1_4_3,400,RC1,QLEARNING,8,8,36,8086.25,55.4531,1
RC1_4_3,400,RC1,QLEARNING,9,9,36,7788.03,50.3281,1
RC1_4_3,400,RC1,QLEARNING,10,10,36,7815.38,52.9375,1
RC1_4_4,400,RC1,CLASSIC,1,1,36,7663.73,34.875,1
RC1_4_4,400,RC1,CLASSIC,2,2,36,7764.99,40.9688,1
RC1_4_4,400,RC1,CLASSIC,3,3,36,7684.45,33.0312,1
RC1_4_4,400,RC1,CLASSIC,4,4,36,7684.34,32.7812,1
