instance,algorithm,seed,run,best_veh,best_dist,cpu_time,valid
r109,QLEARNING,1,1,12,1154.55,10.7344,1
r109,QLEARNING,2,2,12,1162.5,12.0625,1
r109,QLEARNING,3,3,12,1153.02,9.92188,1
r109,QLEARNING,4,4,12,1154.55,10.375,1
r109,QLEARNING,5,5,12,1154.31,10.1406,1
r109,QLEARNING,6,6,12,1159.56,10.2188,1
r109,QLEARNING,7,7,12,1153.52,9.32812,1
r109,QLEARNING,8,8,12,1153.52,10.2656,1
r109,QLEARNING,9,9,12,1153.02,9.625,1
r109,QLEARNING,10,10,12,1162.99,9.71875,1
r110,CLASSIC,1,1,11,1101.88,10.2188,1
r110,CLASSIC,3,3,11,1087.24,11.1406,1
r110,CLASSIC,2,2,11,1089.97,11.5938,1
r110,CLASSIC,5,5,11,1096.43,11.1562,1
r110,CLASSIC,4,4,11,1080.36,12.0156,1
r110,CLASSIC,6,6,11,1080.64,12.625,1
r110,CLASSIC,7,7,11,1084.33,13.5781,1
r110,CLASSIC,8,8,11,1080.64,12.5,1
r110,CLASSIC,9,9,11,1076.89,13.7656,1
r110,CLASSIC,10,10,11,1080.64,11.2656,1
r110,QLEARNING,2,2,11,1076.89,10.0781,1
r110,QLEARNING,1,1,11,1089.03,11.4844,1
r110,QLEARNING,3,3,11,1082.29,12.4688,1
r110,QLEARNING,4,4,11,1089.47,11.8125,1
r110,QLEARNING,5,5,11,1093.01,11.4219,1
r110,QLEARNING,6,6,11,1087.82,12.5625,1
r110,QLEARNING,7,7,11,1101.74,11.9688,1
r110,QLEARNING,9,9,11,1084.09,11.4531,1
r110,QLEARNING,8,8,11,1091.37,11.9219,1
r110,QLEARNING,10,10,11,1097.6,12.3438,1
r111,CLASSIC,1,1,11,1055.32,12.7344,1
r111,CLASSIC,2,2,11,1054.22,11.9844,1
r111,CLASSIC,3,3,11,1054.22,11.0625,1
r111,CLASSIC,4,4,11,1054.22,11.5938,1
r111,CLASSIC,5,5,11,1054.22,11.7344,1
r111,CLASSIC,7,7,11,1054.23,11.7188,1
r111,CLASSIC,8,8,11,1054.23,10.9375,1
r111,CLASSIC,6,6,11,1054.22,12.4219,1
r111,CLASSIC,9,9,11,1054.22,11.5469,1
r111,CLASSIC,10,10,11,1054.23,11.6875,1
r111,QLEARNING,1,1,11,1058.56,11.8594,1
r111,QLEARNING,2,2,11,1054.54,12.0938,1
r111,QLEARNING,4,4,11,1054.23,11.5938,1
r111,QLEARNING,3,3,11,1057.54,12.4062,1
r111,QLEARNING,5,5,11,1054.54,12.1094,1
r111,QLEARNING,6,6,11,1054.23,12.5625,1
r111,QLEARNING,7,7,11,1054.23,13.2812,1
r111,QLEARNING,8,8,11,1054.53,12.0312,1
r111,QLEARNING,9,9,11,1066.57,13.7188,1
r111,QLEARNING,10,10,11,1054.23,13.9375,1
r112,CLASSIC,3,3,10,955.746,12.2344,1
r112,CLASSIC,1,1,10,955.746,12.8125,1
r112,CLASSIC,2,2,10,956.777,13.25,1
r112,CLASSIC,4,4,10,968.354,12.9844,1
r112,CLASSIC,6,6,10,960.824,12.5469,1
r112,CLASSIC,5,5,10,966.017,12.6719,1
r112,CLASSIC,7,7,10,975.071,12.5312,1
r112,CLASSIC,8,8,10,955.746,11.5156,1
r112,CLASSIC,9,9,10,964.536,11.9531,1
r112,CLASSIC,10,10,10,965.222,12.5312,1
r112,QLEARNING,1,1,10,963.179,12.9531,1
r112,QLEARNING,2,2,10,963.714,13.125,1
r112,QLEARNING,3,3,10,957.72,12.1406,1
r112,QLEARNING,4,4,10,960.579,13.2656,1
r112,QLEARNING,5,5,10,960.956,12.6719,1
r112,QLEARNING,6,6,10,955.68,13.2969,1
r112,QLEARNING,7,7,10,963.262,13.0938,1
r201,CLASSIC,1,1,4,1253.23,8.03125,1
r112,QLEARNING,8,8,10,960.617,12.75,1
r112,QLEARNING,10,10,10,959.967,11.0312,1
r112,QLEARNING,9,9,10,962.191,12.6875,1
r201,CLASSIC,2,2,4,1258.32,8.32812,1
r201,CLASSIC,3,3,4,1253.21,8.40625,1
r201,CLASSIC,4,4,4,1254.72,8.45312,1
r201,CLASSIC,6,6,4,1260.35,8.4375,1
r201,CLASSIC,5,5,4,1267.99,8.78125,1
r201,CLASSIC,7,7,4,1253.21,9.14062,1
r201,CLASSIC,8,8,4,1254.57,9.375,1
r201,CLASSIC,9,9,4,1258.32,9.23438,1
r201,CLASSIC,10,10,4,1254.69,9.53125,1
r201,QLEARNING,1,1,4,1252.37,10.0469,1
r201,QLEARNING,2,2,4,1260.96,8.85938,1
r201,QLEARNING,4,4,4,1255.49,7.73438,1
r201,QLEARNING,5,5,4,1253.8,8.1875,1
r201,QLEARNING,6,6,4,1253.23,8.20312,1
r201,QLEARNING,3,3,4,1254.77,10.2344,1
r201,QLEARNING,7,7,4,1253.69,8.5625,1
r201,QLEARNING,8,8,4,1253.23,9.5625,1
r201,QLEARNING,9,9,4,1261.58,8.51562,1
r201,QLEARNING,10,10,4,1253.69,8,1
r202,CLASSIC,1,1,4,1084.09,8.92188,1
r202,CLASSIC,2,2,4,1085.88,8.71875,1
r202,CLASSIC,5,5,4,1087.53,8.5625,1
r202,CLASSIC,3,3,4,1085.88,9.96875,1
r202,CLASSIC,4,4,4,1087.81,10.0625,1
r202,CLASSIC,6,6,4,1084.09,11.5156,1
r202,CLASSIC,8,8,4,1087.44,10.2031,1
r202,CLASSIC,7,7,4,1090.71,11.1875,1
r202,CLASSIC,9,9,4,1085.17,9.625,1
r202,CLASSIC,10,10,4,1082.46,8.92188,1
r202,QLEARNING,1,1,4,1082.46,8.71875,1
r202,QLEARNING,2,2,4,1084.82,9.6875,1
r202,QLEARNING,3,3,4,1084.38,9.75,1
r202,QLEARNING,4,4,4,1082.46,8.48438,1
r202,QLEARNING,5,5,4,1084.38,10.1094,1
r202,QLEARNING,6,6,4,1084.38,10.3281,1
r202,QLEARNING,8,8,4,1088.11,8.625,1
r202,QLEARNING,7,7,4,1083.66,9.78125,1
r202,QLEARNING,9,9,4,1083.87,9.54688,1
r202,QLEARNING,10,10,4,1088.64,9.23438,1
r203,CLASSIC,1,1,3,943.323,11.3281,1
r203,CLASSIC,2,2,3,946.624,10.0625,1
r203,CLASSIC,5,5,3,958.165,9.82812,1
r203,CLASSIC,3,3,3,958.252,10.8594,1
r203,CLASSIC,4,4,3,952.813,12.375,1
r203,CLASSIC,6,6,3,985.402,12.2812,1
r203,CLASSIC,7,7,3,959.626,11.3281,1
r203,CLASSIC,8,8,3,941.642,12.2344,1
r203,CLASSIC,9,9,3,946.809,10.2031,1
r203,CLASSIC,10,10,3,965.31,9.70312,1
r203,QLEARNING,1,1,3,947.936,9.64062,1
r203,QLEARNING,2,2,3,947.142,9.84375,1
r203,QLEARNING,3,3,3,947.991,10.3438,1
r203,QLEARNING,5,5,3,946.435,10.5625,1
r203,QLEARNING,4,4,3,950.438,10.9688,1
r203,QLEARNING,6,6,3,946.857,9.5625,1
r203,QLEARNING,7,7,3,950.428,11.2812,1
r203,QLEARNING,8,8,3,948.667,11.0938,1
r203,QLEARNING,9,9,3,948.22,11.4062,1
r203,QLEARNING,10,10,3,943.504,11.9375,1
r204,CLASSIC,1,1,3,753.899,10.7656,1
r204,CLASSIC,2,2,3,752.056,10.2656,1
r204,CLASSIC,3,3,3,760.309,10.7812,1
r204,CLASSIC,4,4,3,757.992,12.2812,1
r204,CLASSIC,5,5,3,750.555,11.2969,1
r204,CLASSIC,6,6,3,752.056,10.9844,1
r204,CLASSIC,7,7,3,751.968,12.3281,1
r204,CLASSIC,9,9,3,752.615,10.4531,1
r204,CLASSIC,8,8,3,758.577,11.7188,1
r204,CLASSIC,10,10,3,751.073,10.9062,1
r204,QLEARNING,1,1,2,856.46,13.3281,1
r204,QLEARNING,2,2,3,755.832,11.875,1
r204,QLEARNING,4,4,3,757.191,10.7344,1
r204,QLEARNING,3,3,3,751.073,11.6875,1
r204,QLEARNING,6,6,3,751.327,10.2188,1
r204,QLEARNING,5,5,3,764.308,12.875,1
r204,QLEARNING,7,7,3,754.139,12.4219,1
r204,QLEARNING,8,8,3,753.617,12.3281,1
r205,CLASSIC,1,1,3,1016.84,8.59375,1
r205,CLASSIC,2,2,3,1028.32,8.85938,1
r204,QLEARNING,9,9,3,751.073,11.5938,1
r205,CLASSIC,3,3,3,1001.93,8.84375,1
r204,QLEARNING,10,10,3,770.2,13.7656,1
r205,CLASSIC,4,4,3,1035.44,8.0625,1
r205,CLASSIC,5,5,3,1034.64,9.23438,1
r205,CLASSIC,6,6,3,1033.22,8.67188,1
r205,CLASSIC,7,7,3,1036.44,8.09375,1
r205,CLASSIC,9,9,3,1021.47,7.75,1
r205,CLASSIC,8,8,3,1033.01,9.03125,1
r205,QLEARNING,1,1,3,1023.74,8.21875,1
r205,QLEARNING,3,3,3,996.511,8.14062,1
r205,CLASSIC,10,10,3,996.208,10.7969,1
r205,QLEARNING,2,2,3,1046.25,10.2656,1
r205,QLEARNING,4,4,3,1021.18,10.0469,1
r205,QLEARNING,5,5,3,1023.86,9.79688,1
r205,QLEARNING,6,6,3,1029.57,9.46875,1
r205,QLEARNING,7,7,3,1001.93,9.65625,1
r205,QLEARNING,8,8,3,1041.71,8.78125,1
r205,QLEARNING,9,9,3,1001.93,8.23438,1
r205,QLEARNING,10,10,3,994.674,8.23438,1
r206,CLASSIC,1,1,3,928.574,9.15625,1
r206,CLASSIC,3,3,3,913.242,8.8125,1
r206,CLASSIC,2,2,3,909.819,10.0469,1
r206,CLASSIC,5,5,3,906.142,8.375,1
r206,CLASSIC,4,4,3,912.254,10.0156,1
r206,CLASSIC,6,6,3,912.148,9.1875,1
r206,CLASSIC,7,7,3,928.459,9.4375,1
r206,CLASSIC,8,8,3,929.356,10.125,1
r206,CLASSIC,9,9,3,929.843,8.96875,1
r206,CLASSIC,10,10,3,927.663,9.0625,1
r206,QLEARNING,1,1,3,924.522,9.67188,1
r206,QLEARNING,2,2,3,914.916,9.60938,1
r206,QLEARNING,3,3,3,929.355,11.5312,1
r206,QLEARNING,4,4,3,928.298,10.8438,1
r206,QLEARNING,5,5,3,919.323,9.59375,1
r206,QLEARNING,7,7,3,929.183,9.98438,1
r206,QLEARNING,6,6,3,913.316,10.8281,1
r206,QLEARNING,8,8,3,916.779,9.26562,1
r206,QLEARNING,9,9,3,919.978,8.60938,1
r206,QLEARNING,10,10,3,913.473,9.40625,1
r207,CLASSIC,1,1,3,821.156,9.21875,1
r207,CLASSIC,2,2,3,815.165,10.9688,1
r207,CLASSIC,3,3,3,812.755,10.3438,1
r207,CLASSIC,4,4,3,814.987,10.75,1
r207,CLASSIC,6,6,3,814.987,11.1406,1
r207,CLASSIC,8,8,3,836.464,9.40625,1
r207,CLASSIC,5,5,3,835.761,12.3125,1
r207,CLASSIC,7,7,3,831.401,11.3594,1
r207,CLASSIC,9,9,3,832.965,8.92188,1
r207,QLEARNING,1,1,3,832.356,9.73438,1
r207,CLASSIC,10,10,3,812.755,10.2188,1
r207,QLEARNING,2,2,3,835.629,9.67188,1
r207,QLEARNING,3,3,3,824.372,9.64062,1
r207,QLEARNING,4,4,3,811.506,9.9375,1
r207,QLEARNING,6,6,3,830.434,11.1562,1
r207,QLEARNING,5,5,3,821.749,12.0781,1
r207,QLEARNING,7,7,3,814.987,11.1406,1
r207,QLEARNING,9,9,3,837.179,9.6875,1
r207,QLEARNING,8,8,3,815.246,10.2031,1
r207,QLEARNING,10,10,3,818.317,10.9219,1
r208,CLASSIC,1,1,2,736.097,10.0938,1
r208,CLASSIC,2,2,2,732.153,10.1875,1
r208,CLASSIC,4,4,2,732.153,9.51562,1
r208,CLASSIC,3,3,2,732.153,10.2344,1
r208,CLASSIC,5,5,2,743.002,9.64062,1
r208,CLASSIC,7,7,3,707.017,9.75,1
r208,CLASSIC,6,6,2,737.734,10.9531,1
r208,CLASSIC,9,9,3,707.326,8.89062,1
r208,CLASSIC,8,8,2,728.864,9.75,1
r208,CLASSIC,10,10,2,735.818,10.6406,1
r208,QLEARNING,2,2,2,740.142,10.7812,1
r208,QLEARNING,3,3,2,727.687,11.3281,1
r208,QLEARNING,1,1,2,730.824,12.3906,1
r208,QLEARNING,5,5,2,728.864,9.60938,1
r208,QLEARNING,4,4,2,735.612,11.8906,1
r208,QLEARNING,6,6,2,730.319,10.0938,1
r208,QLEARNING,7,7,2,737.873,11.2969,1
r208,QLEARNING,8,8,2,736.039,11.1719,1
r209,CLASSIC,1,1,3,936.344,9.4375,1
r208,QLEARNING,9,9,2,741.905,11.7344,1
r208,QLEARNING,10,10,2,742.745,11.2188,1
r209,CLASSIC,2,2,3,928.477,9.26562,1
r209,CLASSIC,4,4,3,934.702,9.65625,1
r209,CLASSIC,3,3,3,932.351,9.95312,1
r209,CLASSIC,5,5,3,932.03,8.65625,1
r209,CLASSIC,6,6,3,949.495,11.5625,1
r209,CLASSIC,9,9,3,935.388,8.54688,1
r209,CLASSIC,8,8,3,922.662,9.20312,1
r209,CLASSIC,7,7,3,927.169,10.6562,1
r209,CLASSIC,10,10,3,942.553,10.3125,1
r209,QLEARNING,1,1,3,933.041,9.09375,1
r209,QLEARNING,2,2,3,939.675,9.89062,1
r209,QLEARNING,3,3,3,915.243,12.0625,1
r209,QLEARNING,4,4,3,925.144,8.73438,1
r209,QLEARNING,5,5,3,933.855,9.59375,1
r209,QLEARNING,7,7,3,928.933,9.35938,1
r209,QLEARNING,8,8,3,943.984,8.70312,1
r209,QLEARNING,6,6,3,940.998,11.2188,1
r209,QLEARNING,10,10,3,920.213,8.59375,1
r209,QLEARNING,9,9,3,938.519,10.0781,1
r210,CLASSIC,1,1,3,943.089,9.8125,1
r210,CLASSIC,3,3,3,961.065,9.125,1
r210,CLASSIC,2,2,3,943.089,11.1719,1
r210,CLASSIC,4,4,3,959.995,10.3281,1
r210,CLASSIC,5,5,3,939.373,9.5625,1
r210,CLASSIC,6,6,3,961.272,9.375,1
r210,CLASSIC,8,8,3,963.261,9.76562,1
r210,CLASSIC,7,7,3,959.578,13.2812,1
r210,CLASSIC,9,9,3,964.127,10.3281,1
r210,CLASSIC,10,10,3,969.617,9.85938,1
r210,QLEARNING,2,2,3,964.48,9.26562,1
r210,QLEARNING,4,4,3,959.995,9.01562,1
r210,QLEARNING,1,1,3,957.803,10.7969,1
r210,QLEARNING,3,3,3,966.378,11.0625,1
r210,QLEARNING,5,5,3,945.072,10.375,1
r210,QLEARNING,6,6,3,970.355,10.3906,1
r210,QLEARNING,7,7,3,941.845,10.3906,1
r210,QLEARNING,8,8,3,942.12,10.3281,1
r210,QLEARNING,10,10,3,962.527,10.0625,1
r210,QLEARNING,9,9,3,964.579,11.2344,1
r211,CLASSIC,1,1,3,798.031,10.4531,1
r211,CLASSIC,2,2,3,800,9.92188,1
r211,CLASSIC,3,3,3,787.188,9.48438,1
r211,CLASSIC,4,4,3,785.158,9.21875,1
r211,CLASSIC,5,5,3,786.565,10.1406,1
r211,CLASSIC,6,6,3,768.997,10.0469,1
r211,CLASSIC,7,7,3,767.818,9.875,1
r211,CLASSIC,8,8,3,793.366,9.46875,1
r211,CLASSIC,10,10,3,775.978,9.625,1
r211,CLASSIC,9,9,3,789.043,10.625,1
r211,QLEARNING,1,1,3,776.47,10.6875,1
r211,QLEARNING,2,2,3,767.818,9.35938,1
r211,QLEARNING,3,3,3,783.075,10.7344,1
r211,QLEARNING,4,4,3,781.755,10.3125,1
r211,QLEARNING,5,5,3,772.069,11.0938,1
r211,QLEARNING,6,6,3,768.806,10.6094,1
r211,QLEARNING,7,7,3,767.818,11.0625,1
r211,QLEARNING,8,8,3,774.683,12,1
r211,QLEARNING,9,9,3,767.818,10.375,1
r211,QLEARNING,10,10,3,791.93,10.6094,1
rc101,CLASSIC,2,2,15,1627.71,8.76562,1
rc101,CLASSIC,1,1,15,1639.56,10.8438,1
rc101,CLASSIC,3,3,15,1631.34,8.6875,1
rc101,CLASSIC,4,4,15,1631.34,9.01562,1
rc101,CLASSIC,5,5,15,1631.34,10.4688,1
rc101,CLASSIC,6,6,15,1638.69,9.39062,1
rc101,CLASSIC,7,7,15,1624.97,9.78125,1
rc101,CLASSIC,8,8,15,1631.17,9.32812,1
rc101,CLASSIC,9,9,15,1631.34,8.89062,1
rc101,CLASSIC,10,10,15,1623.58,8.59375,1
rc101,QLEARNING,2,2,15,1631.34,8.89062,1
rc101,QLEARNING,1,1,15,1625.26,9.89062,1
rc101,QLEARNING,4,4,15,1639.23,10.25,1
rc101,QLEARNING,3,3,15,1631.17,10.4844,1
rc101,QLEARNING,5,5,15,1631.34,9.95312,1
rc101,QLEARNING,6,6,15,1635.24,10.3594,1
rc101,QLEARNING,7,7,15,1631.34,8.64062,1
rc101,QLEARNING,9,9,15,1631.34,8.26562,1
rc101,QLEARNING,8,8,15,1624.97,10.1406,1
rc101,QLEARNING,10,10,15,1631.34,9.29688,1
rc102,CLASSIC,1,1,13,1484.97,11.0781,1
rc102,CLASSIC,2,2,13,1488.39,11,1
rc102,CLASSIC,3,3,13,1489.59,11.3125,1
rc102,CLASSIC,4,4,13,1489.59,9.78125,1
rc102,CLASSIC,5,5,13,1477.64,10.2344,1
rc102,CLASSIC,6,6,13,1484.97,9.78125,1
rc102,CLASSIC,7,7,13,1485.18,11.0156,1
rc102,CLASSIC,8,8,13,1485.27,11.5938,1
rc102,CLASSIC,10,10,13,1490.98,10.4375,1
rc102,QLEARNING,2,2,13,1492.99,10.4688,1
rc102,CLASSIC,9,9,13,1477.64,12.0781,1
rc102,QLEARNING,1,1,13,1477.54,11.5156,1
rc102,QLEARNING,3,3,13,1492.68,11.4375,1
rc102,QLEARNING,4,4,13,1495.07,10.125,1
rc102,QLEARNING,5,5,13,1491.07,11.0156,1
rc102,QLEARNING,6,6,13,1490.59,11.3594,1
rc102,QLEARNING,7,7,13,1490.37,10.1406,1
rc102,QLEARNING,9,9,13,1492.99,10.875,1
rc102,QLEARNING,8,8,13,1484.97,12.2188,1
rc103,CLASSIC,1,1,11,1268.02,11.125,1
rc102,QLEARNING,10,10,13,1486.52,11.9219,1
rc103,CLASSIC,2,2,11,1266.76,12.3594,1
rc103,CLASSIC,3,3,11,1263.54,11.5469,1
rc103,CLASSIC,4,4,11,1274.16,12.1406,1
rc103,CLASSIC,5,5,11,1282.24,11.4375,1
rc103,CLASSIC,7,7,11,1262.02,10.9844,1
rc103,CLASSIC,9,9,11,1279.29,10.5938,1
rc103,CLASSIC,6,6,11,1270.72,12.2188,1
rc103,CLASSIC,8,8,11,1277.36,13.4219,1
rc103,CLASSIC,10,10,11,1319.33,12.9531,1
rc103,QLEARNING,1,1,11,1316.22,11.4062,1
rc103,QLEARNING,2,2,11,1270.18,11.7656,1
rc103,QLEARNING,3,3,11,1274.85,11.5938,1
rc103,QLEARNING,4,4,11,1286.83,11.1406,1
rc103,QLEARNING,7,7,11,1270.72,10.8438,1
rc103,QLEARNING,6,6,11,1266.21,13.3125,1
rc103,QLEARNING,5,5,11,1274.74,14.6562,1
rc103,QLEARNING,9,9,11,1271.2,12.5312,1
rc103,QLEARNING,8,8,11,1262.93,14.1719,1
rc103,QLEARNING,10,10,11,1270.15,11.8125,1
rc104,CLASSIC,2,2,10,1135.63,10.5469,1
rc104,CLASSIC,1,1,10,1159.13,12.6094,1
rc104,CLASSIC,3,3,10,1145.5,11.4844,1
rc104,CLASSIC,4,4,10,1140.38,11.6406,1
rc104,CLASSIC,5,5,10,1142.05,12.2344,1
rc104,CLASSIC,6,6,10,1140.26,10.375,1
rc104,CLASSIC,7,7,10,1143.06,11.125,1
rc104,CLASSIC,8,8,10,1150.88,10.625,1
rc104,CLASSIC,9,9,10,1142.01,11,1
rc104,CLASSIC,10,10,10,1135.83,11.75,1
rc104,QLEARNING,2,2,10,1146.23,10.6406,1
rc104,QLEARNING,1,1,10,1143.4,12.1719,1
rc104,QLEARNING,4,4,10,1151.01,10.4844,1
rc104,QLEARNING,3,3,10,1137.45,11.7812,1
rc104,QLEARNING,5,5,10,1137.82,11.4375,1
rc104,QLEARNING,6,6,10,1144,11.3438,1
rc104,QLEARNING,7,7,10,1140,11.0469,1
rc104,QLEARNING,8,8,10,1157.81,11.5938,1
rc104,QLEARNING,9,9,10,1139.98,9.92188,1
rc105,CLASSIC,1,1,14,1540.21,9.53125,1
rc105,CLASSIC,2,2,14,1542.27,9.28125,1
rc104,QLEARNING,10,10,10,1152.97,11.0625,1
rc105,CLASSIC,3,3,14,1542.27,10.4688,1
rc105,CLASSIC,4,4,14,1552.05,10.7969,1
rc105,CLASSIC,5,5,14,1541.2,11.0781,1
rc105,CLASSIC,7,7,14,1542.29,10.5938,1
rc105,CLASSIC,6,6,14,1541.46,12.0938,1
rc105,CLASSIC,8,8,14,1540.21,10.2656,1
rc105,CLASSIC,9,9,14,1541.2,9.96875,1
rc105,CLASSIC,10,10,14,1542.27,10.5625,1
rc105,QLEARNING,1,1,14,1551,11.1875,1
rc105,QLEARNING,2,2,14,1542.27,10.75,1
rc105,QLEARNING,3,3,14,1553.22,8.89062,1
rc105,QLEARNING,4,4,14,1545.75,10.3594,1
rc105,QLEARNING,5,5,14,1542.29,9.89062,1
rc105,QLEARNING,6,6,14,1553.55,10.9219,1
rc105,QLEARNING,7,7,14,1552.05,10.9219,1
rc105,QLEARNING,8,8,14,1554.14,10.2969,1
rc105,QLEARNING,9,9,14,1540.18,9.57812,1
rc105,QLEARNING,10,10,14,1552.05,9.57812,1
rc106,CLASSIC,1,1,12,1388.09,9.78125,1
rc106,CLASSIC,3,3,12,1387.17,8.125,1
rc106,CLASSIC,2,2,12,1388.54,9.9375,1
rc106,CLASSIC,4,4,12,1388.9,9.34375,1
rc106,CLASSIC,5,5,12,1386.41,9.60938,1
rc106,CLASSIC,6,6,12,1385.56,9.65625,1
rc106,CLASSIC,7,7,12,1389.76,9.28125,1
rc106,CLASSIC,8,8,12,1395.53,10.1875,1
rc106,CLASSIC,9,9,12,1385.92,10.0781,1
rc106,CLASSIC,10,10,12,1386.34,9.60938,1
rc106,QLEARNING,1,1,12,1388.9,9.03125,1
rc106,QLEARNING,2,2,12,1395.7,9.71875,1
rc106,QLEARNING,3,3,12,1415.14,9.32812,1
rc106,QLEARNING,4,4,12,1395.34,9.0625,1
rc106,QLEARNING,5,5,12,1395.37,8.85938,1
rc106,QLEARNING,6,6,13,1379.56,9.42188,1
rc106,QLEARNING,7,7,12,1388.9,8.75,1
rc106,QLEARNING,8,8,13,1384.05,8.73438,1
rc106,QLEARNING,9,9,12,1385.68,9.71875,1
rc106,QLEARNING,10,10,12,1388.17,8.57812,1
rc107,CLASSIC,1,1,11,1244.62,9.42188,1
rc107,CLASSIC,2,2,11,1241.95,9.89062,1
rc107,CLASSIC,3,3,11,1245.7,10.7344,1
rc107,CLASSIC,4,4,11,1243.67,10.1094,1
rc107,CLASSIC,5,5,11,1251.13,11.5,1
rc107,CLASSIC,6,6,11,1252.24,10.4219,1
rc107,CLASSIC,8,8,11,1235.7,9.40625,1
rc107,CLASSIC,7,7,11,1237.97,10.375,1
rc107,CLASSIC,9,9,11,1242.27,10.2969,1
rc107,CLASSIC,10,10,11,1246.79,11.1875,1
rc107,QLEARNING,1,1,11,1233.21,10.5625,1
rc107,QLEARNING,2,2,11,1234.29,9.51562,1
rc107,QLEARNING,4,4,11,1258.79,10.0938,1
rc107,QLEARNING,3,3,11,1264.69,10.6719,1
rc107,QLEARNING,5,5,11,1239.63,10.8281,1
rc107,QLEARNING,6,6,11,1252.25,9.96875,1
rc107,QLEARNING,7,7,11,1265.4,9.125,1
rc107,QLEARNING,8,8,11,1246.97,9.20312,1
rc107,QLEARNING,10,10,11,1244.91,9.32812,1
rc107,QLEARNING,9,9,11,1259.18,9.625,1
rc108,CLASSIC,1,1,10,1147.7,10.9844,1
rc108,CLASSIC,2,2,11,1133.83,11.2812,1
rc108,CLASSIC,4,4,11,1122.31,11.3906,1
rc108,CLASSIC,3,3,11,1124.92,11.7812,1
rc108,CLASSIC,5,5,11,1135.7,12.0625,1
rc108,CLASSIC,6,6,11,1132.21,11.0156,1
rc108,CLASSIC,8,8,11,1133.39,11,1
rc108,CLASSIC,7,7,11,1117.53,11.3906,1
rc108,CLASSIC,9,9,11,1131.11,11.125,1
rc108,QLEARNING,1,1,10,1140.87,10.0469,1
rc108,QLEARNING,3,3,11,1134.69,9.71875,1
rc108,CLASSIC,10,10,11,1135.43,12.8438,1
rc108,QLEARNING,4,4,10,1153.81,10.2344,1
rc108,QLEARNING,2,2,10,1156.32,12.3594,1
rc108,QLEARNING,6,6,10,1150.89,10.0625,1
rc108,QLEARNING,5,5,11,1118.57,10.6875,1
rc201,CLASSIC,1,1,4,1457.53,8.96875,1
rc108,QLEARNING,10,10,11,1123.58,10.0312,1
rc108,QLEARNING,7,7,10,1156.32,12.4531,1
rc201,CLASSIC,3,3,4,1415,7.17188,1
rc108,QLEARNING,9,9,10,1159.32,11.0312,1
rc108,QLEARNING,8,8,10,1151.42,12.2812,1
rc201,CLASSIC,2,2,4,1415.29,9.78125,1
rc201,CLASSIC,4,4,4,1479.13,9.9375,1
rc201,CLASSIC,7,7,4,1406.94,7.375,1
rc201,CLASSIC,5,5,4,1425.49,7.9375,1
rc201,CLASSIC,6,6,4,1422.97,8.03125,1
rc201,CLASSIC,8,8,4,1412.45,7.54688,1
rc201,CLASSIC,10,10,4,1425.87,7.78125,1
rc201,QLEARNING,1,1,4,1448.41,7.90625,1
rc201,CLASSIC,9,9,4,1415,8.84375,1
rc201,QLEARNING,2,2,4,1429.33,8.70312,1
rc201,QLEARNING,4,4,4,1406.94,7.875,1
rc201,QLEARNING,6,6,4,1443.59,7.71875,1
rc201,QLEARNING,3,3,4,1413.52,8.71875,1
rc201,QLEARNING,7,7,4,1417.8,8.89062,1
rc201,QLEARNING,8,8,4,1425.87,8.8125,1
rc201,QLEARNING,5,5,4,1435.56,10.4688,1
rc201,QLEARNING,9,9,4,1417.99,8.76562,1
rc201,QLEARNING,10,10,4,1425.87,8.71875,1
rc202,CLASSIC,1,1,4,1162.8,8.65625,1
rc202,CLASSIC,3,3,4,1186.14,8.96875,1
rc202,CLASSIC,2,2,4,1223.21,9.65625,1
rc202,CLASSIC,6,6,4,1213.78,9,1
rc202,CLASSIC,7,7,4,1166.07,9.07812,1
rc202,CLASSIC,5,5,4,1213.78,10.3125,1
rc202,CLASSIC,4,4,4,1176.99,10.9531,1
rc202,CLASSIC,8,8,4,1197.46,8.92188,1
rc202,QLEARNING,1,1,4,1162.8,7.90625,1
rc202,CLASSIC,10,10,4,1172.31,8.21875,1
rc202,CLASSIC,9,9,4,1202.55,10.7812,1
rc202,QLEARNING,2,2,4,1211.71,8.76562,1
rc202,QLEARNING,3,3,4,1162.8,9.17188,1
rc202,QLEARNING,4,4,4,1162.8,8.60938,1
rc202,QLEARNING,5,5,4,1162.39,10.2031,1
rc202,QLEARNING,6,6,4,1172.31,9.92188,1
rc202,QLEARNING,8,8,4,1161.29,9.3125,1
rc202,QLEARNING,7,7,4,1182.97,9.875,1
rc202,QLEARNING,9,9,4,1189.69,8.625,1
rc202,QLEARNING,10,10,4,1221.85,10.1719,1
rc203,CLASSIC,1,1,3,1064.14,12.0938,1
rc203,CLASSIC,2,2,3,1089.53,11.7344,1
rc203,CLASSIC,3,3,3,1081,11.2188,1
rc203,CLASSIC,4,4,3,1083.68,12.4531,1
rc203,CLASSIC,7,7,3,1074.2,8.875,1
rc203,CLASSIC,5,5,3,1085.5,12.375,1
rc203,CLASSIC,6,6,3,1087.7,13.0625,1
rc203,CLASSIC,8,8,3,1063.66,10.9688,1
rc203,CLASSIC,9,9,3,1084.27,11.8906,1
rc203,CLASSIC,10,10,3,1090.76,12.8281,1
