instance,size,class,algorithm,seed,run,best_veh,best_dist,cpu_time,valid
C1_2_8,200,C1,CLASSIC,8,8,20,2690.27,21.8281,1
C1_2_8,200,C1,CLASSIC,9,9,20,2690.27,21.4844,1
C1_2_8,200,C1,CLASSIC,10,10,20,2690.27,21.6562,1
C1_2_8,200,C1,QLEARNING,1,1,20,2690.27,24.5156,1
C1_2_8,200,C1,QLEARNING,2,2,20,2690.27,24.3438,1
C1_2_8,200,C1,QLEARNING,3,3,20,2690.27,24.5469,1
C1_2_8,200,C1,QLEARNING,4,4,20,2690.27,24.6875,1
C1_2_8,200,C1,QLEARNING,5,5,20,2690.27,24.4219,1
C1_2_8,200,C1,QLEARNING,6,6,20,2690.27,24.5,1
C1_2_8,200,C1,QLEARNING,7,7,20,2690.27,24.1562,1
C1_2_8,200,C1,QLEARNING,8,8,20,2690.5,24.3281,1
C1_2_8,200,C1,QLEARNING,9,9,20,2690.27,24.2969,1
C1_2_8,200,C1,QLEARNING,10,10,20,2690.27,24.2031,1
C1_2_9,200,C1,CLASSIC,1,1,19,2645.93,21.0625,1
C1_2_9,200,C1,CLASSIC,2,2,19,2646.72,21.0469,1
C1_2_9,200,C1,CLASSIC,3,3,19,2645.93,21.2344,1
C1_2_9,200,C1,CLASSIC,4,4,19,2646.67,20.9219,1
C1_2_9,200,C1,CLASSIC,5,5,19,2645.47,21.2188,1
C1_2_9,200,C1,CLASSIC,6,6,19,2646.72,21.125,1
C1_2_9,200,C1,CLASSIC,7,7,19,2645.93,21.4219,1
C1_2_9,200,C1,CLASSIC,8,8,19,2645.98,21.4531,1
C1_2_9,200,C1,CLASSIC,9,9,19,2647.22,21.7969,1
C1_2_9,200,C1,CLASSIC,10,10,19,2645.93,21.2969,1
C1_2_9,200,C1,QLEARNING,1,1,19,2646.72,22.6094,1
C1_2_9,200,C1,QLEARNING,2,2,19,2646.67,22.5938,1
C1_2_9,200,C1,QLEARNING,3,3,19,2645.47,22.7344,1
C1_2_9,200,C1,QLEARNING,4,4,18,2717.77,21.9844,1
C1_2_9,200,C1,QLEARNING,5,5,18,2731.57,21.1094,1
C1_2_9,200,C1,QLEARNING,6,6,19,2646.72,23.3125,1
C1_2_9,200,C1,QLEARNING,7,7,19,2646.72,22.4688,1
C1_2_9,200,C1,QLEARNING,8,8,19,2645.47,22.7969,1
C1_2_9,200,C1,QLEARNING,9,9,19,2647.18,22.9375,1
C1_2_9,200,C1,QLEARNING,10,10,19,2645.93,22.2812,1
C1_2_10,200,C1,CLASSIC,1,1,18,2654.38,23.9844,1
C1_2_10,200,C1,CLASSIC,2,2,19,2633.24,24.375,1
C1_2_10,200,C1,CLASSIC,3,3,18,2661.79,24.2188,1
C1_2_10,200,C1,CLASSIC,4,4,18,2661.89,23.875,1
C1_2_10,200,C1,CLASSIC,5,5,18,2664.99,24.0625,1
C1_2_10,200,C1,CLASSIC,6,6,18,2667.77,24.5312,1
C1_2_10,200,C1,CLASSIC,7,7,19,2641.98,24.5625,1
C1_2_10,200,C1,CLASSIC,8,8,19,2639.47,25,1
C1_2_10,200,C1,CLASSIC,9,9,19,2639.06,24.3125,1
C1_2_10,200,C1,CLASSIC,10,10,18,2671.6,23.6562,1
C1_2_10,200,C1,QLEARNING,1,1,18,2686.42,22.6719,1
C1_2_10,200,C1,QLEARNING,2,2,18,2655.3,22.1719,1
C1_2_10,200,C1,QLEARNING,3,3,18,2648.79,22.7344,1
C1_2_10,200,C1,QLEARNING,4,4,18,2655.79,22.1562,1
C1_2_10,200,C1,QLEARNING,5,5,18,2676.71,23.4844,1
C1_2_10,200,C1,QLEARNING,6,6,18,2667.98,22.9531,1
C1_2_10,200,C1,QLEARNING,7,7,18,2670.69,22.875,1
C1_2_10,200,C1,QLEARNING,8,8,18,2652.47,22.8281,1
C1_2_10,200,C1,QLEARNING,9,9,18,2655.6,23.5625,1
C1_2_10,200,C1,QLEARNING,10,10,18,2665.33,24.4688,1
C2_2_1,200,C2,CLASSIC,1,1,6,1931.44,18.3125,1
C2_2_1,200,C2,CLASSIC,2,2,6,1931.44,18.7031,1
C2_2_1,200,C2,CLASSIC,3,3,6,1931.44,18.5625,1
C2_2_1,200,C2,CLASSIC,4,4,6,1931.44,18.625,1
C2_2_1,200,C2,CLASSIC,5,5,6,1931.44,18.4688,1
C2_2_1,200,C2,CLASSIC,6,6,6,1931.44,18.4688,1
C2_2_1,200,C2,CLASSIC,7,7,6,1931.44,18.9688,1
C2_2_1,200,C2,CLASSIC,8,8,6,1931.44,18.5,1
C2_2_1,200,C2,CLASSIC,9,9,6,1931.44,18.5156,1
C2_2_1,200,C2,CLASSIC,10,10,6,1931.44,18.6094,1
C2_2_1,200,C2,QLEARNING,1,1,6,1931.44,22.6562,1
C2_2_1,200,C2,QLEARNING,2,2,6,1931.44,21.6875,1
C2_2_1,200,C2,QLEARNING,3,3,6,1931.44,22.2812,1
C2_2_1,200,C2,QLEARNING,4,4,6,1931.44,21.9844,1
C2_2_1,200,C2,QLEARNING,5,5,6,1931.44,22.2188,1
C2_2_1,200,C2,QLEARNING,6,6,6,1931.44,22.6719,1
C2_2_1,200,C2,QLEARNING,7,7,6,1931.44,22.25,1
C2_2_1,200,C2,QLEARNING,8,8,6,1931.44,22.1875,1
C2_2_1,200,C2,QLEARNING,9,9,6,1931.44,21.6094,1
C2_2_1,200,C2,QLEARNING,10,10,6,1931.44,21.7031,1
C2_2_2,200,C2,CLASSIC,1,1,6,1863.16,24.8906,1
C2_2_2,200,C2,CLASSIC,2,2,6,1863.16,25.6094,1
C2_2_2,200,C2,CLASSIC,3,3,6,1863.16,25.5938,1
C2_2_2,200,C2,CLASSIC,4,4,6,1863.16,24.1719,1
C2_2_2,200,C2,CLASSIC,5,5,6,1882.21,26.9062,1
C2_2_2,200,C2,CLASSIC,6,6,6,1863.16,26.8281,1
C2_2_2,200,C2,CLASSIC,7,7,6,1863.16,24.8281,1
C2_2_2,200,C2,CLASSIC,8,8,6,1887.32,25.4375,1
C2_2_2,200,C2,CLASSIC,9,9,6,1863.16,26.2344,1
C2_2_2,200,C2,CLASSIC,10,10,6,1869.16,26.0469,1
C2_2_2,200,C2,QLEARNING,1,1,6,1863.16,27.2812,1
C2_2_2,200,C2,QLEARNING,2,2,6,1863.16,26.8438,1
C2_2_2,200,C2,QLEARNING,3,3,6,1863.16,25.7188,1
C2_2_2,200,C2,QLEARNING,4,4,6,1867.89,26.7188,1
C2_2_2,200,C2,QLEARNING,5,5,6,1863.16,27.7969,1
C2_2_2,200,C2,QLEARNING,6,6,6,1863.16,27.6094,1
C2_2_2,200,C2,QLEARNING,7,7,6,1863.96,26.7969,1
C2_2_2,200,C2,QLEARNING,8,8,6,1863.16,27.75,1
C2_2_2,200,C2,QLEARNING,9,9,6,1863.16,27.4219,1
C2_2_2,200,C2,QLEARNING,10,10,6,1863.16,28.8281,1
C2_2_3,200,C2,CLASSIC,1,1,6,1816.32,28.3438,1
C2_2_3,200,C2,CLASSIC,2,2,6,1854.16,28.5156,1
C2_2_3,200,C2,CLASSIC,3,3,6,1843.72,28.875,1
C2_2_3,200,C2,CLASSIC,4,4,6,1867.52,28.9062,1
C2_2_3,200,C2,CLASSIC,5,5,6,1908.33,29.0156,1
C2_2_3,200,C2,CLASSIC,6,6,6,1835.39,28.8281,1
C2_2_3,200,C2,CLASSIC,7,7,6,1787.35,28.3125,1
C2_2_3,200,C2,CLASSIC,8,8,6,1800.34,28,1
C2_2_3,200,C2,CLASSIC,9,9,6,1839.2,29.1719,1
C2_2_3,200,C2,CLASSIC,10,10,6,1815.39,28.6562,1
C2_2_3,200,C2,QLEARNING,1,1,6,1931.38,31.7969,1
C2_2_3,200,C2,QLEARNING,2,2,6,1819.08,29.8594,1
C2_2_3,200,C2,QLEARNING,3,3,6,1776.96,30.25,1
C2_2_3,200,C2,QLEARNING,4,4,6,1797.88,29.4531,1
C2_2_3,200,C2,QLEARNING,5,5,6,1798.72,30.1094,1
C2_2_3,200,C2,QLEARNING,6,6,6,1787,29.7656,1
C2_2_3,200,C2,QLEARNING,7,7,6,1832.65,30.7344,1
C2_2_3,200,C2,QLEARNING,8,8,6,1832.87,31.0156,1
C2_2_3,200,C2,QLEARNING,9,9,6,1863.98,30.4375,1
C2_2_3,200,C2,QLEARNING,10,10,6,1915.99,29.9688,1
C2_2_4,200,C2,CLASSIC,1,1,6,1747.93,28.7969,1
C2_2_4,200,C2,CLASSIC,2,2,6,1734.95,28.0781,1
C2_2_4,200,C2,CLASSIC,3,3,6,1721.69,28.0781,1
C2_2_4,200,C2,CLASSIC,4,4,6,1776.48,28.3906,1
C2_2_4,200,C2,CLASSIC,5,5,6,1801.22,28.5,1
C2_2_4,200,C2,CLASSIC,6,6,6,1770.31,28.7656,1
C2_2_4,200,C2,CLASSIC,7,7,6,1753.18,28.6719,1
C2_2_4,200,C2,CLASSIC,8,8,6,1742.45,28.3438,1
C2_2_4,200,C2,CLASSIC,9,9,6,1748.01,28.5156,1
C2_2_4,200,C2,CLASSIC,10,10,6,1736.59,27.9531,1
C2_2_4,200,C2,QLEARNING,1,1,6,1768.68,30.8594,1
C2_2_4,200,C2,QLEARNING,2,2,6,1732.22,31.2188,1
C2_2_4,200,C2,QLEARNING,3,3,6,1734,30.875,1
C2_2_4,200,C2,QLEARNING,4,4,6,1822.41,31.1719,1
C2_2_4,200,C2,QLEARNING,5,5,6,1763.4,31.5312,1
C2_2_4,200,C2,QLEARNING,6,6,6,1747.93,30.3594,1
C2_2_4,200,C2,QLEARNING,7,7,6,1721.21,28.4844,1
C2_2_4,200,C2,QLEARNING,8,8,6,1742.17,31.25,1
C2_2_4,200,C2,QLEARNING,9,9,6,1768.01,30.0938,1
C2_2_4,200,C2,QLEARNING,10,10,6,1748.61,30.875,1
C2_2_5,200,C2,CLASSIC,1,1,6,1878.85,18.1875,1
C2_2_5,200,C2,CLASSIC,2,2,6,1878.85,18.6406,1
C2_2_5,200,C2,CLASSIC,3,3,6,1879.31,18.2656,1
C2_2_5,200,C2,CLASSIC,4,4,6,1903.33,18.1406,1
C2_2_5,200,C2,CLASSIC,5,5,6,1879.31,18.4219,1
C2_2_5,200,C2,CLASSIC,6,6,6,1878.85,18.5938,1
C2_2_5,200,C2,CLASSIC,7,7,6,1904.83,18.5469,1
C2_2_5,200,C2,CLASSIC,8,8,6,1879.31,18.3125,1
C2_2_5,200,C2,CLASSIC,9,9,6,1879.31,18.5,1
C2_2_5,200,C2,CLASSIC,10,10,6,1879.31,18.2969,1
C2_2_5,200,C2,QLEARNING,1,1,6,1879.31,19.875,1
C2_2_5,200,C2,QLEARNING,2,2,6,1879.31,19.9219,1
C2_2_5,200,C2,QLEARNING,3,3,6,1879.31,19.25,1
C2_2_5,200,C2,QLEARNING,4,4,6,1879.31,19.9844,1
C2_2_5,200,C2,QLEARNING,5,5,6,1879.31,19.8438,1
C2_2_5,200,C2,QLEARNING,6,6,6,1879.31,20.1094,1
C2_2_5,200,C2,QLEARNING,7,7,6,1974.47,18.4844,1
C2_2_5,200,C2,QLEARNING,8,8,6,1893.8,18.2656,1
C2_2_5,200,C2,QLEARNING,9,9,6,1879.31,19.4844,1
C2_2_5,200,C2,QLEARNING,10,10,6,1879.2,20.0156,1
C2_2_6,200,C2,CLASSIC,1,1,6,1858.59,19.7031,1
C2_2_6,200,C2,CLASSIC,2,2,6,1857.35,19.3281,1
C2_2_6,200,C2,CLASSIC,3,3,6,1857.35,19.5156,1
C2_2_6,200,C2,CLASSIC,4,4,6,1881.81,19.4844,1
C2_2_6,200,C2,CLASSIC,5,5,6,1857.35,19.2656,1
C2_2_6,200,C2,CLASSIC,6,6,6,1925.01,19.4531,1
C2_2_6,200,C2,CLASSIC,7,7,6,1858.59,19.4219,1
C2_2_6,200,C2,CLASSIC,8,8,6,1881.2,19.8125,1
C2_2_6,200,C2,CLASSIC,9,9,6,1857.35,19.2969,1
C2_2_6,200,C2,CLASSIC,10,10,6,1857.35,19.1875,1
C2_2_6,200,C2,QLEARNING,1,1,6,1877.7,21.3281,1
C2_2_6,200,C2,QLEARNING,2,2,6,1881.82,21.4531,1
C2_2_6,200,C2,QLEARNING,3,3,6,1857.35,21.1094,1
C2_2_6,200,C2,QLEARNING,4,4,6,1857.35,21.0312,1
C2_2_6,200,C2,QLEARNING,5,5,6,1859.12,21.2344,1
C2_2_6,200,C2,QLEARNING,6,6,6,1858.59,21.3594,1
C2_2_6,200,C2,QLEARNING,7,7,6,1857.35,21.5,1
C2_2_6,200,C2,QLEARNING,8,8,6,1882.3,21.3281,1
C2_2_6,200,C2,QLEARNING,9,9,6,1961.25,21.3906,1
C2_2_6,200,C2,QLEARNING,10,10,6,1858.59,20.9219,1
C2_2_7,200,C2,CLASSIC,1,1,6,1849.46,21.3125,1
C2_2_7,200,C2,CLASSIC,2,2,6,1849.46,21.0156,1
C2_2_7,200,C2,CLASSIC,3,3,6,1867.1,21.0938,1
C2_2_7,200,C2,CLASSIC,4,4,6,1849.46,21.4531,1
C2_2_7,200,C2,CLASSIC,5,5,6,1849.47,21.4219,1
C2_2_7,200,C2,CLASSIC,6,6,7,1895.95,21.8281,1
C2_2_7,200,C2,CLASSIC,7,7,6,1849.46,21.125,1
C2_2_7,200,C2,CLASSIC,8,8,6,1872.06,21.1719,1
C2_2_7,200,C2,CLASSIC,9,9,6,1894.91,21.1562,1
C2_2_7,200,C2,CLASSIC,10,10,6,1900.93,21.75,1
C2_2_7,200,C2,QLEARNING,1,1,6,1872.92,23.0156,1
C2_2_7,200,C2,QLEARNING,2,2,6,1849.46,22.0156,1
C2_2_7,200,C2,QLEARNING,3,3,6,1867.78,22.7812,1
C2_2_7,200,C2,QLEARNING,4,4,6,1858.08,24.0156,1
C2_2_7,200,C2,QLEARNING,5,5,6,1871.78,23.6562,1
C2_2_7,200,C2,QLEARNING,6,6,6,1871.25,21.9688,1
C2_2_7,200,C2,QLEARNING,7,7,6,1849.46,22.0781,1
C2_2_7,200,C2,QLEARNING,8,8,6,1849.46,21.8281,1
C2_2_7,200,C2,QLEARNING,9,9,6,1854.34,22.7031,1
C2_2_7,200,C2,QLEARNING,10,10,6,1850.13,22.2344,1
C2_2_8,200,C2,CLASSIC,1,1,6,1831.88,19.3594,1
C2_2_8,200,C2,CLASSIC,2,2,6,1840.24,19.2188,1
C2_2_8,200,C2,CLASSIC,3,3,6,1839.89,19.25,1
C2_2_8,200,C2,CLASSIC,4,4,6,1834.91,19.8594,1
C2_2_8,200,C2,CLASSIC,5,5,6,1900.47,20.1719,1
C2_2_8,200,C2,CLASSIC,6,6,6,1865.01,19.875,1
C2_2_8,200,C2,CLASSIC,7,7,6,1840.73,19.5156,1
C2_2_8,200,C2,CLASSIC,8,8,6,1844.19,19.5469,1
C2_2_8,200,C2,CLASSIC,9,9,6,1857.35,19.7188,1
C2_2_8,200,C2,CLASSIC,10,10,6,1833.54,19.4375,1
C2_2_8,200,C2,QLEARNING,1,1,6,1835.95,20.125,1
C2_2_8,200,C2,QLEARNING,2,2,6,1876.62,21.6094,1
C2_2_8,200,C2,QLEARNING,3,3,6,1839.89,19.9531,1
C2_2_8,200,C2,QLEARNING,4,4,6,1833.14,19.8594,1
C2_2_8,200,C2,QLEARNING,5,5,6,1833.14,21,1
C2_2_8,200,C2,QLEARNING,6,6,6,1876.84,20.1406,1
C2_2_8,200,C2,QLEARNING,7,7,6,1903.5,21.3281,1
C2_2_8,200,C2,QLEARNING,8,8,6,1832.51,20.5781,1
C2_2_8,200,C2,QLEARNING,9,9,6,1841.97,19.9531,1
C2_2_8,200,C2,QLEARNING,10,10,6,1826.36,20.5469,1
C2_2_9,200,C2,CLASSIC,1,1,6,1862.97,22.0156,1
C2_2_9,200,C2,CLASSIC,2,2,7,1835.06,21.9219,1
C2_2_9,200,C2,CLASSIC,3,3,6,1852.65,22.2344,1
C2_2_9,200,C2,CLASSIC,4,4,6,1834.53,21.8125,1
C2_2_9,200,C2,CLASSIC,5,5,7,1835.79,22.1875,1
C2_2_9,200,C2,CLASSIC,6,6,6,1833.69,21.6094,1
C2_2_9,200,C2,CLASSIC,7,7,6,1872.01,21.8906,1
C2_2_9,200,C2,CLASSIC,8,8,6,1849.27,21.9688,1
C2_2_9,200,C2,CLASSIC,9,9,6,1876.78,21.8125,1
C2_2_9,200,C2,CLASSIC,10,10,6,1849.63,22.0625,1
C2_2_9,200,C2,QLEARNING,1,1,6,1844.1,23.4062,1
C2_2_9,200,C2,QLEARNING,2,2,6,1850.62,24.125,1
C2_2_9,200,C2,QLEARNING,3,3,6,1831.97,23.9844,1
C2_2_9,200,C2,QLEARNING,4,4,6,1831.86,23.4375,1
C2_2_9,200,C2,QLEARNING,5,5,6,1842.54,22.9219,1
C2_2_9,200,C2,QLEARNING,6,6,6,1884.46,24.0469,1
C2_2_9,200,C2,QLEARNING,7,7,6,1837.92,24.5312,1
C2_2_9,200,C2,QLEARNING,8,8,6,1844.1,23.7188,1
