instance,size,class,algorithm,seed,run,best_veh,best_dist,cpu_time,valid
C2_8_10,800,C2,CLASSIC,2,2,26,12859.1,109.906,1
C2_8_10,800,C2,CLASSIC,3,3,26,12647.4,109.438,1
C2_8_10,800,C2,CLASSIC,4,4,26,12493,110.531,1
C2_8_10,800,C2,CLASSIC,5,5,26,12699.8,108.734,1
C2_8_10,800,C2,CLASSIC,6,6,26,12624.9,109.125,1
C2_8_10,800,C2,CLASSIC,7,7,26,12167.7,109.906,1
C2_8_10,800,C2,CLASSIC,8,8,26,12738.2,109.812,1
C2_8_10,800,C2,CLASSIC,9,9,26,12881,109.25,1
C2_8_10,800,C2,CLASSIC,10,10,26,12382.2,110.406,1
C2_8_10,800,C2,QLEARNING,1,1,25,12460.5,115.312,1
C2_8_10,800,C2,QLEARNING,2,2,25,12696.6,112.312,1
C2_8_10,800,C2,QLEARNING,3,3,25,12350.7,118.391,1
C2_8_10,800,C2,QLEARNING,4,4,25,12694.8,111.094,1
C2_8_10,800,C2,QLEARNING,5,5,25,12870.6,112.562,1
C2_8_10,800,C2,QLEARNING,6,6,25,12462.6,113.906,1
C2_8_10,800,C2,QLEARNING,7,7,25,12301.4,113.344,1
C2_8_10,800,C2,QLEARNING,8,8,25,12786.2,110.859,1
C2_8_10,800,C2,QLEARNING,9,9,25,12468.9,113.344,1
C2_8_10,800,C2,QLEARNING,10,10,25,12581.8,114.672,1
R1_8_1,800,R1,CLASSIC,1,1,80,39064.8,80.9062,1
R1_8_1,800,R1,CLASSIC,2,2,80,38905.9,80.3906,1
R1_8_1,800,R1,CLASSIC,3,3,80,39156,80.6562,1
R1_8_1,800,R1,CLASSIC,4,4,80,39208.5,81.4219,1
R1_8_1,800,R1,CLASSIC,5,5,80,39055.1,80.375,1
R1_8_1,800,R1,CLASSIC,6,6,80,39362.9,81.5312,1
R1_8_1,800,R1,CLASSIC,7,7,80,38886.8,81.8281,1
R1_8_1,800,R1,CLASSIC,8,8,80,39022,81.4375,1
R1_8_1,800,R1,CLASSIC,9,9,80,38918.4,81.6094,1
R1_8_1,800,R1,CLASSIC,10,10,80,38748.5,80.4219,1
R1_8_1,800,R1,QLEARNING,1,1,80,38270.7,70.8281,1
R1_8_1,800,R1,QLEARNING,2,2,80,38316.5,69.2812,1
R1_8_1,800,R1,QLEARNING,3,3,80,38416.9,71.4844,1
R1_8_1,800,R1,QLEARNING,4,4,80,38770.4,71.0938,1
R1_8_1,800,R1,QLEARNING,5,5,80,38484,71.8125,1
R1_8_1,800,R1,QLEARNING,6,6,80,38959.8,68.3438,1
R1_8_1,800,R1,QLEARNING,7,7,80,38518,72.8438,1
R1_8_1,800,R1,QLEARNING,8,8,80,38623.1,70.7656,1
R1_8_1,800,R1,QLEARNING,9,9,80,38789.9,72.5,1
R1_8_1,800,R1,QLEARNING,10,10,80,38345,73.3438,1
R1_8_2,800,R1,CLASSIC,1,1,73,35384.4,88.0156,1
R1_8_2,800,R1,CLASSIC,2,2,73,35271.1,88.2031,1
R1_8_2,800,R1,CLASSIC,3,3,73,35653.7,88.3906,1
R1_8_2,800,R1,CLASSIC,4,4,73,35803.2,87.1719,1
R1_8_2,800,R1,CLASSIC,5,5,73,35204.5,86.9844,1
R1_8_2,800,R1,CLASSIC,6,6,73,34843,86.2656,1
R1_8_2,800,R1,CLASSIC,7,7,73,35021.8,86.9531,1
R1_8_2,800,R1,CLASSIC,8,8,73,35347.4,87.6406,1
R1_8_2,800,R1,CLASSIC,9,9,73,34959.1,87.5,1
R1_8_2,800,R1,CLASSIC,10,10,73,35253.6,87.7031,1
R1_8_2,800,R1,QLEARNING,1,1,73,34968.6,87.4375,1
R1_8_2,800,R1,QLEARNING,2,2,72,38489.2,72.9531,1
R1_8_2,800,R1,QLEARNING,3,3,73,34628.7,85.1875,1
R1_8_2,800,R1,QLEARNING,4,4,73,34816.5,87.7031,1
R1_8_2,800,R1,QLEARNING,5,5,73,34886.7,85.0312,1
R1_8_2,800,R1,QLEARNING,6,6,73,34495.3,87.75,1
R1_8_2,800,R1,QLEARNING,7,7,73,35416.5,89.25,1
R1_8_2,800,R1,QLEARNING,8,8,73,34923.8,86.4688,1
R1_8_2,800,R1,QLEARNING,9,9,73,34720,89.5312,1
R1_8_2,800,R1,QLEARNING,10,10,73,34959.5,84.0469,1
R1_8_3,800,R1,CLASSIC,1,1,72,33262.5,84,1
R1_8_3,800,R1,CLASSIC,2,2,72,33348.7,87.5,1
R1_8_3,800,R1,CLASSIC,3,3,72,34846.5,87.4062,1
R1_8_3,800,R1,CLASSIC,4,4,72,33323.9,84.25,1
R1_8_3,800,R1,CLASSIC,5,5,72,33144.6,85.4688,1
R1_8_3,800,R1,CLASSIC,6,6,72,33721,84.3281,1
R1_8_3,800,R1,CLASSIC,7,7,72,33450,84.3125,1
R1_8_3,800,R1,CLASSIC,8,8,72,33330.8,84.5156,1
R1_8_3,800,R1,CLASSIC,9,9,72,33230.3,82.4219,1
R1_8_3,800,R1,CLASSIC,10,10,72,33790.8,83.6562,1
R1_8_3,800,R1,QLEARNING,1,1,72,32275.6,77.9688,1
R1_8_3,800,R1,QLEARNING,2,2,72,32683.2,80.1406,1
R1_8_3,800,R1,QLEARNING,3,3,72,32729.8,76.4062,1
R1_8_3,800,R1,QLEARNING,4,4,72,32667.4,78.0469,1
R1_8_3,800,R1,QLEARNING,5,5,72,32629.7,76.1562,1
R1_8_3,800,R1,QLEARNING,6,6,72,32602.3,76.8594,1
R1_8_3,800,R1,QLEARNING,7,7,72,32690.5,76.625,1
R1_8_3,800,R1,QLEARNING,8,8,72,32457.4,76.0938,1
R1_8_3,800,R1,QLEARNING,9,9,72,32342.4,74.6875,1
R1_8_3,800,R1,QLEARNING,10,10,72,32782.4,76.2812,1
R1_8_4,800,R1,CLASSIC,1,1,72,30165.6,74.875,1
R1_8_4,800,R1,CLASSIC,2,2,72,30396.5,74,1
R1_8_4,800,R1,CLASSIC,3,3,72,29964.8,74.4062,1
R1_8_4,800,R1,CLASSIC,4,4,72,30750.9,75.3438,1
R1_8_4,800,R1,CLASSIC,5,5,72,30335.1,74.1562,1
R1_8_4,800,R1,CLASSIC,6,6,72,30488,74.0156,1
R1_8_4,800,R1,CLASSIC,7,7,72,30305.3,74.5312,1
R1_8_4,800,R1,CLASSIC,8,8,72,30668.5,74.6562,1
R1_8_4,800,R1,CLASSIC,9,9,72,30361.2,76.2969,1
R1_8_4,800,R1,CLASSIC,10,10,72,30712.2,76.8594,1
R1_8_4,800,R1,QLEARNING,1,1,72,30180.6,68.8594,1
R1_8_4,800,R1,QLEARNING,2,2,72,29610.5,70.4219,1
R1_8_4,800,R1,QLEARNING,3,3,72,30156.3,65.9844,1
R1_8_4,800,R1,QLEARNING,4,4,72,30132.5,72.6719,1
R1_8_4,800,R1,QLEARNING,5,5,72,29751.6,69.2188,1
R1_8_4,800,R1,QLEARNING,6,6,72,29936.7,68.5781,1
R1_8_4,800,R1,QLEARNING,7,7,72,30111.7,69.9844,1
R1_8_4,800,R1,QLEARNING,8,8,72,30251.2,71.0156,1
R1_8_4,800,R1,QLEARNING,9,9,72,29851,69.5938,1
R1_8_4,800,R1,QLEARNING,10,10,72,29905.9,72.5781,1
R1_8_5,800,R1,CLASSIC,1,1,73,36150.6,64.4219,1
R1_8_5,800,R1,CLASSIC,2,2,73,36190.3,67.2969,1
R1_8_5,800,R1,CLASSIC,3,3,73,36043.3,65.3438,1
R1_8_5,800,R1,CLASSIC,4,4,73,36111.1,65.8594,1
R1_8_5,800,R1,CLASSIC,5,5,73,35848,64.6875,1
R1_8_5,800,R1,CLASSIC,6,6,73,36345,64.4688,1
R1_8_5,800,R1,CLASSIC,7,7,73,36292.1,65.4531,1
R1_8_5,800,R1,CLASSIC,8,8,73,36538.8,65.2969,1
R1_8_5,800,R1,CLASSIC,9,9,73,36024,65.3438,1
R1_8_5,800,R1,CLASSIC,10,10,73,36113.9,68.4688,1
R1_8_5,800,R1,QLEARNING,1,1,73,35873.8,51.6406,1
R1_8_5,800,R1,QLEARNING,2,2,73,35676.8,54.1719,1
R1_8_5,800,R1,QLEARNING,3,3,73,35863.7,54,1
R1_8_5,800,R1,QLEARNING,4,4,73,35605.5,51.7969,1
R1_8_5,800,R1,QLEARNING,5,5,73,36072.7,51.2188,1
R1_8_5,800,R1,QLEARNING,6,6,73,35793.1,53.6406,1
R1_8_5,800,R1,QLEARNING,7,7,73,35782.1,51.9375,1
R1_8_5,800,R1,QLEARNING,8,8,73,36027.3,47.7812,1
R1_8_5,800,R1,QLEARNING,9,9,73,35807.4,51.7969,1
R1_8_5,800,R1,QLEARNING,10,10,73,35863.9,53.3438,1
R1_8_6,800,R1,CLASSIC,1,1,72,36746.2,67.6719,1
R1_8_6,800,R1,CLASSIC,2,2,72,37092.8,77.5156,1
R1_8_6,800,R1,CLASSIC,3,3,72,37103.4,74.8281,1
R1_8_6,800,R1,CLASSIC,4,4,72,36998.7,75.8281,1
R1_8_6,800,R1,CLASSIC,5,5,72,36585.7,82.0156,1
R1_8_6,800,R1,CLASSIC,6,6,72,37240.5,80.5312,1
R1_8_6,800,R1,CLASSIC,7,7,72,38254.8,78.8906,1
R1_8_6,800,R1,CLASSIC,8,8,72,36088.8,82.8281,1
R1_8_6,800,R1,CLASSIC,9,9,72,36536.4,80.6719,1
R1_8_6,800,R1,CLASSIC,10,10,72,37410.8,72.8594,1
R1_8_6,800,R1,QLEARNING,1,1,72,33888.9,88.2969,1
R1_8_6,800,R1,QLEARNING,2,2,72,34832.1,76.7812,1
R1_8_6,800,R1,QLEARNING,3,3,72,35408.5,70.75,1
R1_8_6,800,R1,QLEARNING,4,4,72,34484.2,82.4688,1
R1_8_6,800,R1,QLEARNING,5,5,72,35148.3,75.1875,1
R1_8_6,800,R1,QLEARNING,6,6,72,35769.3,75.2969,1
R1_8_6,800,R1,QLEARNING,7,7,72,34590.3,76.2188,1
R1_8_6,800,R1,QLEARNING,8,8,72,35251.1,75.6719,1
R1_8_6,800,R1,QLEARNING,9,9,72,34595.3,76.2969,1
R1_8_6,800,R1,QLEARNING,10,10,72,35012.4,75.1875,1
R1_8_7,800,R1,CLASSIC,1,1,72,32304,82.1094,1
R1_8_7,800,R1,CLASSIC,2,2,72,32291.7,80.0312,1
R1_8_7,800,R1,CLASSIC,3,3,72,32509,82.1875,1
R1_8_7,800,R1,CLASSIC,4,4,72,32718.3,80.5312,1
R1_8_7,800,R1,CLASSIC,5,5,72,32755.9,81.7188,1
R1_8_7,800,R1,CLASSIC,6,6,72,34046.8,80.2969,1
R1_8_7,800,R1,CLASSIC,7,7,72,32398.8,80.2188,1
R1_8_7,800,R1,CLASSIC,8,8,72,32088.4,81.3594,1
R1_8_7,800,R1,CLASSIC,9,9,72,33920.4,80.125,1
R1_8_7,800,R1,CLASSIC,10,10,72,33286.7,81.125,1
R1_8_7,800,R1,QLEARNING,1,1,72,31718.7,73.7656,1
R1_8_7,800,R1,QLEARNING,2,2,72,32217.6,75.8594,1
R1_8_7,800,R1,QLEARNING,3,3,72,31450.5,76.375,1
R1_8_7,800,R1,QLEARNING,4,4,72,31759.3,78.8594,1
R1_8_7,800,R1,QLEARNING,5,5,72,31820.5,76.1094,1
R1_8_7,800,R1,QLEARNING,6,6,72,31873.6,76.4062,1
R1_8_7,800,R1,QLEARNING,7,7,72,31853.6,76.0156,1
R1_8_7,800,R1,QLEARNING,8,8,72,31731.3,74.3594,1
R1_8_7,800,R1,QLEARNING,9,9,72,31745.9,77.4375,1
R1_8_7,800,R1,QLEARNING,10,10,72,31536.4,77.0938,1
R1_8_8,800,R1,CLASSIC,1,1,72,30251.5,75.7969,1
R1_8_8,800,R1,CLASSIC,2,2,72,30804.2,73.7969,1
R1_8_8,800,R1,CLASSIC,3,3,72,30436.1,73.9219,1
R1_8_8,800,R1,CLASSIC,4,4,72,30298,74.8125,1
R1_8_8,800,R1,CLASSIC,5,5,72,30773.6,75.4375,1
R1_8_8,800,R1,CLASSIC,6,6,72,30376.8,74.8281,1
R1_8_8,800,R1,CLASSIC,7,7,72,30688.4,76.25,1
R1_8_8,800,R1,CLASSIC,8,8,72,30236.1,73.9219,1
R1_8_8,800,R1,CLASSIC,9,9,72,30597.4,73.8438,1
R1_8_8,800,R1,CLASSIC,10,10,72,29978.4,76.7656,1
R1_8_8,800,R1,QLEARNING,1,1,72,30061.8,68.1875,1
R1_8_8,800,R1,QLEARNING,2,2,72,29934.2,70.3125,1
R1_8_8,800,R1,QLEARNING,3,3,72,29691.4,69.9531,1
R1_8_8,800,R1,QLEARNING,4,4,72,29876.3,68.5156,1
R1_8_8,800,R1,QLEARNING,5,5,72,29829.7,67.3906,1
R1_8_8,800,R1,QLEARNING,6,6,72,30210.9,70.7656,1
R1_8_8,800,R1,QLEARNING,7,7,72,30142.7,67.5625,1
R1_8_8,800,R1,QLEARNING,8,8,72,29837.8,71.2188,1
R1_8_8,800,R1,QLEARNING,9,9,72,29738.9,69.5,1
R1_8_8,800,R1,QLEARNING,10,10,72,29847.7,70.5,1
R1_8_9,800,R1,CLASSIC,1,1,73,35135.1,64.4531,1
R1_8_9,800,R1,CLASSIC,2,2,73,35319.9,63.8281,1
R1_8_9,800,R1,CLASSIC,3,3,73,35150.6,64.0938,1
R1_8_9,800,R1,CLASSIC,4,4,73,35403,63.9219,1
R1_8_9,800,R1,CLASSIC,5,5,73,34960.3,64.2812,1
R1_8_9,800,R1,CLASSIC,6,6,72,39289.7,60.7344,1
R1_8_9,800,R1,CLASSIC,7,7,73,35308.4,64.7344,1
R1_8_9,800,R1,CLASSIC,8,8,73,35652.8,64.8906,1
R1_8_9,800,R1,CLASSIC,9,9,73,35070.9,68.2812,1
R1_8_9,800,R1,CLASSIC,10,10,72,41842.8,55.0938,1
R1_8_9,800,R1,QLEARNING,1,1,73,34886.5,65.2344,1
R1_8_9,800,R1,QLEARNING,2,2,73,34761.8,65.0469,1
R1_8_9,800,R1,QLEARNING,3,3,73,35077.4,62.875,1
R1_8_9,800,R1,QLEARNING,4,4,73,34912.5,66.2656,1
R1_8_9,800,R1,QLEARNING,5,5,73,34504.5,65.3906,1
R1_8_9,800,R1,QLEARNING,6,6,72,35420.9,65.0781,1
R1_8_9,800,R1,QLEARNING,7,7,73,34821.2,64.3438,1
R1_8_9,800,R1,QLEARNING,8,8,72,37964.2,54.5469,1
R1_8_9,800,R1,QLEARNING,9,9,72,37003.1,59.9219,1
R1_8_9,800,R1,QLEARNING,10,10,73,34817.2,65.0469,1
R1_8_10,800,R1,CLASSIC,1,1,72,36864.6,50.3438,1
R1_8_10,800,R1,CLASSIC,2,2,72,37258.8,44.4688,1
R1_8_10,800,R1,CLASSIC,3,3,72,36436.4,51.6406,1
R1_8_10,800,R1,CLASSIC,4,4,72,37345.7,49.2031,1
R1_8_10,800,R1,CLASSIC,5,5,72,36282.9,50.2031,1
R1_8_10,800,R1,CLASSIC,6,6,72,37109.3,50.0156,1
R1_8_10,800,R1,CLASSIC,7,7,72,36174.9,55.0156,1
R1_8_10,800,R1,CLASSIC,8,8,72,36527.1,47.0312,1
R1_8_10,800,R1,CLASSIC,9,9,72,36566.2,51.6562,1
R1_8_10,800,R1,CLASSIC,10,10,72,35526.8,49.3281,1
R1_8_10,800,R1,QLEARNING,1,1,72,34613.8,48.3438,1
R1_8_10,800,R1,QLEARNING,2,2,72,34853.5,47.1406,1
R1_8_10,800,R1,QLEARNING,3,3,72,35260.9,43.2344,1
R1_8_10,800,R1,QLEARNING,4,4,72,35134.9,47.1406,1
R1_8_10,800,R1,QLEARNING,5,5,72,34985.5,46.7656,1
R1_8_10,800,R1,QLEARNING,6,6,72,35372.6,48.2344,1
R1_8_10,800,R1,QLEARNING,7,7,72,34568,47.1875,1
R1_8_10,800,R1,QLEARNING,8,8,72,35511.1,45.625,1
R1_8_10,800,R1,QLEARNING,9,9,72,34499.1,50.8594,1
R1_8_10,800,R1,QLEARNING,10,10,72,34780.2,47.125,1
R2_8_1,800,R2,CLASSIC,1,1,16,29774.7,81.1094,1
R2_8_1,800,R2,CLASSIC,2,2,16,30172.5,81.2656,1
R2_8_1,800,R2,CLASSIC,3,3,16,29749.6,81.1719,1
R2_8_1,800,R2,CLASSIC,4,4,16,29768.7,78.875,1
R2_8_1,800,R2,CLASSIC,5,5,16,29431.6,82.2031,1
R2_8_1,800,R2,CLASSIC,6,6,16,29414.5,79.4219,1
R2_8_1,800,R2,CLASSIC,7,7,16,30139.9,80.7656,1
R2_8_1,800,R2,CLASSIC,8,8,16,29789.8,80.7969,1
R2_8_1,800,R2,CLASSIC,9,9,16,30501.8,79.2656,1
R2_8_1,800,R2,CLASSIC,10,10,16,29682.5,81.5312,1
R2_8_1,800,R2,QLEARNING,1,1,16,29201.8,80.9531,1
R2_8_1,800,R2,QLEARNING,2,2,16,29923.1,77.7344,1
R2_8_1,800,R2,QLEARNING,3,3,16,29987.5,76.4219,1
R2_8_1,800,R2,QLEARNING,4,4,16,29347,78.2344,1
R2_8_1,800,R2,QLEARNING,5,5,16,29661.1,77.2188,1
R2_8_1,800,R2,QLEARNING,6,6,16,29288.4,77.7969,1
R2_8_1,800,R2,QLEARNING,7,7,16,30148,75.7188,1
R2_8_1,800,R2,QLEARNING,8,8,16,29258.2,77.9688,1
R2_8_1,800,R2,QLEARNING,9,9,16,29754.2,77.4844,1
R2_8_1,800,R2,QLEARNING,10,10,16,30055.4,79.7031,1
R2_8_2,800,R2,CLASSIC,1,1,15,25450.5,125.156,1
R2_8_2,800,R2,CLASSIC,2,2,15,25818.4,126.078,1
R2_8_2,800,R2,CLASSIC,3,3,15,25232.4,124.125,1
R2_8_2,800,R2,CLASSIC,4,4,15,24967.6,120.875,1
R2_8_2,800,R2,CLASSIC,5,5,15,24510,119.906,1
R2_8_2,800,R2,CLASSIC,6,6,15,25180,121.344,1
R2_8_2,800,R2,CLASSIC,7,7,15,24926.1,125.891,1
R2_8_2,800,R2,CLASSIC,8,8,15,24791.7,124.156,1
R2_8_2,800,R2,CLASSIC,9,9,15,24463.2,120.469,1
R2_8_2,800,R2,CLASSIC,10,10,15,25156,123.406,1
R2_8_2,800,R2,QLEARNING,1,1,15,25037.4,132.922,1
R2_8_2,800,R2,QLEARNING,2,2,15,25995.4,130.25,1
R2_8_2,800,R2,QLEARNING,3,3,15,25123.4,132.281,1
R2_8_2,800,R2,QLEARNING,4,4,15,25452.8,130.609,1
R2_8_2,800,R2,QLEARNING,5,5,15,24736.6,133.984,1
R2_8_2,800,R2,QLEARNING,6,6,15,24391.4,126.625,1
R2_8_2,800,R2,QLEARNING,7,7,15,25262.7,132.859,1
R2_8_2,800,R2,QLEARNING,8,8,15,25149.5,130.766,1
R2_8_2,800,R2,QLEARNING,9,9,15,24564.5,132.766,1
R2_8_2,800,R2,QLEARNING,10,10,15,25125.4,129.562,1
R2_8_3,800,R2,CLASSIC,1,1,15,19609,147.078,1
R2_8_3,800,R2,CLASSIC,2,2,15,19499.2,148.812,1
R2_8_3,800,R2,CLASSIC,3,3,15,19738.4,143.984,1
R2_8_3,800,R2,CLASSIC,4,4,15,19669.9,143.625,1
R2_8_3,800,R2,CLASSIC,5,5,15,19763.5,141.969,1
R2_8_3,800,R2,CLASSIC,6,6,15,19784.6,145.031,1
R2_8_3,800,R2,CLASSIC,7,7,15,19876.7,143.594,1
R2_8_3,800,R2,CLASSIC,8,8,15,19430.8,143.016,1
R2_8_3,800,R2,CLASSIC,9,9,15,19245.8,145.656,1
R2_8_3,800,R2,CLASSIC,10,10,15,19519.4,142.656,1
R2_8_3,800,R2,QLEARNING,1,1,15,19538.4,153.547,1
R2_8_3,800,R2,QLEARNING,2,2,15,19623.9,155.391,1
R2_8_3,800,R2,QLEARNING,3,3,15,19784,156.344,1
R2_8_3,800,R2,QLEARNING,4,4,15,20090.7,152.281,1
R2_8_3,800,R2,QLEARNING,5,5,15,19027.4,151.969,1
R2_8_3,800,R2,QLEARNING,6,6,15,19696.3,152.234,1
R2_8_3,800,R2,QLEARNING,7,7,15,19573.3,150.859,1
R2_8_3,800,R2,QLEARNING,8,8,15,19291.9,149.953,1
R2_8_3,800,R2,QLEARNING,9,9,15,19800.9,154.938,1
R2_8_3,800,R2,QLEARNING,10,10,15,19169.5,155.188,1
R2_8_4,800,R2,CLASSIC,1,1,15,14572.2,153.438,1
R2_8_4,800,R2,CLASSIC,2,2,15,14526.8,151.688,1
R2_8_4,800,R2,CLASSIC,3,3,15,15067.1,149.453,1
R2_8_4,800,R2,CLASSIC,4,4,15,14614,151.281,1
R2_8_4,800,R2,CLASSIC,5,5,15,14604.6,150.625,1
R2_8_4,800,R2,CLASSIC,6,6,15,14193.8,151.016,1
R2_8_4,800,R2,CLASSIC,7,7,15,14598.6,149.609,1
R2_8_4,800,R2,CLASSIC,8,8,15,14617.5,152.516,1
R2_8_4,800,R2,CLASSIC,9,9,15,14544.2,151.156,1
R2_8_4,800,R2,CLASSIC,10,10,15,15122.9,148.922,1
R2_8_4,800,R2,QLEARNING,1,1,15,14787.9,153.531,1
R2_8_4,800,R2,QLEARNING,2,2,15,14739.6,153.109,1
R2_8_4,800,R2,QLEARNING,3,3,15,14319.9,149.469,1
R2_8_4,800,R2,QLEARNING,4,4,15,14727.4,147.906,1
R2_8_4,800,R2,QLEARNING,5,5,15,14734.5,151.891,1
R2_8_4,800,R2,QLEARNING,6,6,15,15050.1,155.375,1
R2_8_4,800,R2,QLEARNING,7,7,15,14878.4,153.234,1
R2_8_4,800,R2,QLEARNING,8,8,15,14739.6,154.828,1
R2_8_4,800,R2,QLEARNING,9,9,15,14719,153.031,1
R2_8_4,800,R2,QLEARNING,10,10,15,14359.6,153.953,1
R2_8_5,800,R2,CLASSIC,1,1,15,26161.4,78.5,1
R2_8_5,800,R2,CLASSIC,2,2,15,26352.6,76.375,1
R2_8_5,800,R2,CLASSIC,3,3,15,26234,78.5625,1
R2_8_5,800,R2,CLASSIC,4,4,15,26217,76.9219,1
R2_8_5,800,R2,CLASSIC,5,5,15,26507.5,78.375,1
R2_8_5,800,R2,CLASSIC,6,6,15,26366.5,78.7656,1
R2_8_5,800,R2,CLASSIC,7,7,15,26650.3,77.0312,1
R2_8_5,800,R2,CLASSIC,8,8,15,26183.7,78.5938,1
R2_8_5,800,R2,CLASSIC,9,9,15,26345.1,78.7344,1
R2_8_5,800,R2,CLASSIC,10,10,15,26201.1,78.3125,1
R2_8_5,800,R2,QLEARNING,1,1,15,26436.9,75.4219,1
R2_8_5,800,R2,QLEARNING,2,2,15,26058,75.0781,1
R2_8_5,800,R2,QLEARNING,3,3,15,26570.8,76.1562,1
R2_8_5,800,R2,QLEARNING,4,4,15,26306.8,74.5,1
R2_8_5,800,R2,QLEARNING,5,5,15,26711.7,73.5781,1
R2_8_5,800,R2,QLEARNING,6,6,15,26523.9,73.2344,1
R2_8_5,800,R2,QLEARNING,7,7,15,26512.6,74.9219,1
R2_8_5,800,R2,QLEARNING,8,8,15,26426.4,77.125,1
R2_8_5,800,R2,QLEARNING,9,9,15,26642.3,77.4844,1
R2_8_5,800,R2,QLEARNING,10,10,15,25973.5,74.8281,1
R2_8_6,800,R2,CLASSIC,1,1,15,21880,120.125,1
R2_8_6,800,R2,CLASSIC,2,2,15,22436.9,118.953,1
R2_8_6,800,R2,CLASSIC,3,3,15,22163.5,119.781,1
R2_8_6,800,R2,CLASSIC,4,4,15,22455,118.406,1
R2_8_6,800,R2,CLASSIC,5,5,15,21802.7,117.891,1
R2_8_6,800,R2,CLASSIC,6,6,15,22445.4,120.406,1
R2_8_6,800,R2,CLASSIC,7,7,15,21951.4,119.203,1
R2_8_6,800,R2,CLASSIC,8,8,15,22294.4,122.016,1
R2_8_6,800,R2,CLASSIC,9,9,15,22191.8,121.125,1
R2_8_6,800,R2,CLASSIC,10,10,15,21875.4,119.125,1
R2_8_6,800,R2,QLEARNING,1,1,15,22382.1,125.219,1
R2_8_6,800,R2,QLEARNING,2,2,15,22484.3,126.797,1
R2_8_6,800,R2,QLEARNING,3,3,15,22093.8,122.812,1
R2_8_6,800,R2,QLEARNING,4,4,15,22252,128.031,1
R2_8_6,800,R2,QLEARNING,5,5,15,23117.5,123.828,1
R2_8_6,800,R2,QLEARNING,6,6,15,22260.1,126.516,1
R2_8_6,800,R2,QLEARNING,7,7,15,22636.1,127.672,1
R2_8_6,800,R2,QLEARNING,8,8,15,22556.7,123.141,1
R2_8_6,800,R2,QLEARNING,9,9,15,22051.3,127.391,1
R2_8_6,800,R2,QLEARNING,10,10,15,22484.9,126.766,1
R2_8_7,800,R2,CLASSIC,1,1,15,18237.7,139.344,1
R2_8_7,800,R2,CLASSIC,2,2,15,17996.4,140.266,1
R2_8_7,800,R2,CLASSIC,3,3,15,18644.3,139.344,1
R2_8_7,800,R2,CLASSIC,4,4,15,18171.6,141.391,1
R2_8_7,800,R2,CLASSIC,5,5,15,18100.4,140.906,1
R2_8_7,800,R2,CLASSIC,6,6,15,17833.4,139.109,1
R2_8_7,800,R2,CLASSIC,7,7,15,18117.2,141.688,1
R2_8_7,800,R2,CLASSIC,8,8,15,18059.4,140.156,1
R2_8_7,800,R2,CLASSIC,9,9,15,18368.8,139.297,1
R2_8_7,800,R2,CLASSIC,10,10,15,18136.5,140.594,1
R2_8_7,800,R2,QLEARNING,1,1,15,18045.9,150.328,1
R2_8_7,800,R2,QLEARNING,2,2,15,18656.9,146.438,1
R2_8_7,800,R2,QLEARNING,3,3,15,18551.2,146.969,1
R2_8_7,800,R2,QLEARNING,4,4,15,18530.5,145.109,1
R2_8_7,800,R2,QLEARNING,5,5,15,18972.6,146.234,1
R2_8_7,800,R2,QLEARNING,6,6,15,18062.3,145.969,1
R2_8_7,800,R2,QLEARNING,7,7,15,18918.5,150.594,1
R2_8_7,800,R2,QLEARNING,8,8,15,18448.8,153.953,1
R2_8_7,800,R2,QLEARNING,9,9,15,18418.2,151.906,1
R2_8_7,800,R2,QLEARNING,10,10,15,18125.1,146.266,1
R2_8_8,800,R2,CLASSIC,1,1,15,14225.7,147.656,1
R2_8_8,800,R2,CLASSIC,2,2,15,13945.5,152.188,1
R2_8_8,800,R2,CLASSIC,3,3,15,13988.1,147.25,1
R2_8_8,800,R2,CLASSIC,4,4,15,14015.9,147.219,1
R2_8_8,800,R2,CLASSIC,5,5,15,13880.2,149.141,1
R2_8_8,800,R2,CLASSIC,6,6,15,13948.6,149.422,1
R2_8_8,800,R2,CLASSIC,7,7,15,14317.9,151.672,1
R2_8_8,800,R2,CLASSIC,8,8,15,13762.6,150.734,1
R2_8_8,800,R2,CLASSIC,9,9,15,14134.6,147.484,1
R2_8_8,800,R2,CLASSIC,10,10,15,14235.1,151.234,1
R2_8_8,800,R2,QLEARNING,1,1,15,14575.1,148.594,1
R2_8_8,800,R2,QLEARNING,2,2,15,14515.8,151.109,1
R2_8_8,800,R2,QLEARNING,3,3,15,14191.9,148.25,1
R2_8_8,800,R2,QLEARNING,4,4,15,14023.4,148.922,1
R2_8_8,800,R2,QLEARNING,5,5,15,14051.4,151.328,1
R2_8_8,800,R2,QLEARNING,6,6,15,13956.3,148.203,1
R2_8_8,800,R2,QLEARNING,7,7,15,13887,147.859,1
R2_8_8,800,R2,QLEARNING,8,8,15,13982.8,148.375,1
R2_8_8,800,R2,QLEARNING,9,9,15,14260.6,148.609,1
R2_8_8,800,R2,QLEARNING,10,10,15,13804.2,151.5,1
R2_8_9,800,R2,CLASSIC,1,1,15,24253.9,84.7812,1
R2_8_9,800,R2,CLASSIC,2,2,15,24101.2,82.0781,1
R2_8_9,800,R2,CLASSIC,3,3,15,24100.2,85.1094,1
R2_8_9,800,R2,CLASSIC,4,4,15,24103.5,84.6875,1
R2_8_9,800,R2,CLASSIC,5,5,15,24027.6,84.9219,1
